feature_id,gene_symbol,mapping_source_column,has_gene_symbol
8030391,,,False
8030393,PRRG2,gene_assignment,True
8030403,PRR12,gene_assignment,True
8030416,SCAF1,gene_assignment,True
8030429,BCL2L12,gene_assignment,True
8030437,PRMT1,gene_assignment,True
8030448,CPT1C,gene_assignment,True
8030470,AP2A1,gene_assignment,True
8030498,MED25,gene_assignment,True
8030525,PTOV1,gene_assignment,True
8030539,TBC1D17,gene_assignment,True
8030557,ATF5,gene_assignment,True
8030563,SIGLEC16,gene_assignment,True
8030569,ZNF473,gene_assignment,True
8030578,ENST00000377006,gene_assignment,True
8030582,MYH14,gene_assignment,True
8030630,NR1H2,gene_assignment,True
8030641,POLD1,gene_assignment,True
8030671,SPIB,gene_assignment,True
8030677,MYBPC2,gene_assignment,True
8030706,C19ORF63,gene_assignment,True
8030721,CLEC11A,gene_assignment,True
8030731,GPR32,gene_assignment,True
8030733,GPR32,gene_assignment,True
8030736,ACPT,gene_assignment,True
8030749,ENST00000326989,gene_assignment,True
8030753,KLK3,gene_assignment,True
8030768,KLK2,gene_assignment,True
8030782,SIGLEC9,gene_assignment,True
8030789,SIGLEC7,gene_assignment,True
8030796,SIGLECP3,gene_assignment,True
8030804,CD33,gene_assignment,True
8030813,AK097554,gene_assignment,True
8030823,IGLON5,gene_assignment,True
8030826,,,False
8030831,ZNF175,gene_assignment,True
8030838,FLJ30403,gene_assignment,True
8030840,,,False
8030842,MIR99B,gene_assignment,True
8030844,MIRLET7E,gene_assignment,True
8030846,MIR125A,gene_assignment,True
8030848,NCRNA00085,gene_assignment,True
8030860,FPR2,gene_assignment,True
8030866,FPR3,gene_assignment,True
8030871,ZNF613,gene_assignment,True
8030879,,,False
8030881,PPP2R1A,gene_assignment,True
8030899,ZNF766,gene_assignment,True
8030908,ZNF480,gene_assignment,True
8030914,ZNF610,gene_assignment,True
8030925,ZNF880,gene_assignment,True
8030931,ZNF528,gene_assignment,True
8030939,ZNF534,gene_assignment,True
8030944,ZNF578,gene_assignment,True
8030946,ZNF808,gene_assignment,True
8030950,ZNF701,gene_assignment,True
8030954,ZNF137P,gene_assignment,True
8030964,AK127846,gene_assignment,True
8030969,ENST00000344759,gene_assignment,True
8030972,VN1R2,gene_assignment,True
8030974,LOC646508,gene_assignment,True
8030978,ZNF845,gene_assignment,True
8030980,ZNF525,gene_assignment,True
8030982,ZNF765,gene_assignment,True
8030991,LOC147804,gene_assignment,True
8030993,ZNF761,gene_assignment,True
8030997,ZNF813,gene_assignment,True
8030999,ZNF331,gene_assignment,True
8031013,DPRX,gene_assignment,True
8031027,MIR519A2,gene_assignment,True
8031029,MIR520C,gene_assignment,True
8031031,MIR516B2,gene_assignment,True
8031035,MIR516B1,gene_assignment,True
8031037,MIR517C,gene_assignment,True
8031039,MIR519A2,gene_assignment,True
8031045,MIR519A2,gene_assignment,True
8031047,MYADM,gene_assignment,True
8031057,PRKCG,gene_assignment,True
8031076,CACNG7,gene_assignment,True
8031084,CACNG8,gene_assignment,True
8031090,CACNG6,gene_assignment,True
8031097,NDUFA3,gene_assignment,True
8031102,PRPF31,gene_assignment,True
8031122,CNOT3,gene_assignment,True
8031145,TSEN34,gene_assignment,True
8031152,RPS9,gene_assignment,True
8031157,TTYH1,gene_assignment,True
8031176,LENG8,gene_assignment,True
8031196,LAIR2,gene_assignment,True
8031200,KIR3DX1,gene_assignment,True
8031207,LILRA2,gene_assignment,True
8031213,LILRA1,gene_assignment,True
8031223,LILRB1,gene_assignment,True
8031238,LILRB4,gene_assignment,True
8031253,LILRP2,gene_assignment,True
8031260,KIR3DL3,gene_assignment,True
8031277,KIR2DL3,gene_assignment,True
8031293,KIR2DL3,gene_assignment,True
8031297,KIR2DL1,gene_assignment,True
8031311,KIR3DL1,gene_assignment,True
8031328,KIR3DL2,gene_assignment,True
8031344,ENST00000391728,gene_assignment,True
8031346,KIR2DL4,gene_assignment,True
8031358,KIR2DS4,gene_assignment,True
8031374,FCAR,gene_assignment,True
8031387,NCR1,gene_assignment,True
8031398,NLRP2,gene_assignment,True
8031414,EPS8L1,gene_assignment,True
8031439,,,False
8031441,BRSK1,gene_assignment,True
8031466,SUV420H2,gene_assignment,True
8031475,TMEM190,gene_assignment,True
8031483,RPL28,gene_assignment,True
8031489,ZNF628,gene_assignment,True
8031495,NAT14,gene_assignment,True
8031499,SSC5D,gene_assignment,True
8031511,ZNF524,gene_assignment,True
8031514,ZNF865,gene_assignment,True
8031516,ZNF580,gene_assignment,True
8031522,ZNF581,gene_assignment,True
8031526,CCDC106,gene_assignment,True
8031536,U2AF2,gene_assignment,True
8031550,EPN1,gene_assignment,True
8031566,ENST00000413847,gene_assignment,True
8031568,,,False
8031570,RFPL4A,gene_assignment,True
8031573,RFPL4A,gene_assignment,True
8031576,NLRP4,gene_assignment,True
8031586,NLRP8,gene_assignment,True
8031600,NLRP5,gene_assignment,True
8031615,,,False
8031617,ZNF444,gene_assignment,True
8031622,GALP,gene_assignment,True
8031629,ENST00000376267,gene_assignment,True
8031632,ZNF542,gene_assignment,True
8031640,ZNF583,gene_assignment,True
8031646,LOC100128252,gene_assignment,True
8031650,ZNF471,gene_assignment,True
8031659,ZFP28,gene_assignment,True
8031669,ZNF470,gene_assignment,True
8031675,ZNF71,gene_assignment,True
8031686,USP29,gene_assignment,True
8031690,ZNF264,gene_assignment,True
8031700,AURKC,gene_assignment,True
8031712,ZNF805,gene_assignment,True
8031714,ZNF460,gene_assignment,True
8031720,ZNF543,gene_assignment,True
8031726,ZNF304,gene_assignment,True
8031732,ZNF547,gene_assignment,True
8031737,ZNF548,gene_assignment,True
8031744,ZNF17,gene_assignment,True
8031748,ZNF749,gene_assignment,True
8031750,ZNF419,gene_assignment,True
8031759,ZNF773,gene_assignment,True
8031762,ZNF549,gene_assignment,True
8031768,ZIK1,gene_assignment,True
8031778,ZNF530,gene_assignment,True
8031784,ZNF134,gene_assignment,True
8031792,ZNF211,gene_assignment,True
8031799,ZSCAN4,gene_assignment,True
8031807,ZNF551,gene_assignment,True
8031815,ZNF776,gene_assignment,True
8031821,ZNF586,gene_assignment,True
8031825,ZNF552,gene_assignment,True
8031827,ZNF587,gene_assignment,True
8031837,AF294842,gene_assignment,True
8031840,AF210651,gene_assignment,True
8031843,ZNF606,gene_assignment,True
8031847,ZSCAN1,gene_assignment,True
8031857,ZNF135,gene_assignment,True
8031871,ZNF274,gene_assignment,True
8031884,ZNF544,gene_assignment,True
8031893,ZNF8,gene_assignment,True
8031899,,,False
8031906,,,False
8031908,ZSCAN22,gene_assignment,True
8031913,TRIM28,gene_assignment,True
8031933,RPS5,gene_assignment,True
8031939,ZNF584,gene_assignment,True
8031949,ZNF324B,gene_assignment,True
8031956,ZNF324,gene_assignment,True
8031962,ZNF446,gene_assignment,True
8031973,MGC2752,gene_assignment,True
8031981,WASH3P,gene_assignment,True
8031984,FAM138A,gene_assignment,True
8031990,ENST00000388975,gene_assignment,True
8031992,FLJ45340,gene_assignment,True
8031997,,,False
8031999,PPAP2C,gene_assignment,True
8032009,MIER2,gene_assignment,True
8032023,THEG,gene_assignment,True
8032034,C2CD4C,gene_assignment,True
8032037,SHC2,gene_assignment,True
8032051,ODF3L2,gene_assignment,True
8032057,POLRMT,gene_assignment,True
8032070,ENST00000358041,gene_assignment,True
8032076,RNF126,gene_assignment,True
8032088,PRSSL1,gene_assignment,True
8032094,LPPR3,gene_assignment,True
8032106,MED16,gene_assignment,True
8032127,C19ORF22,gene_assignment,True
8032137,C19ORF6,gene_assignment,True
8032149,POLR2E,gene_assignment,True
8032157,SBNO2,gene_assignment,True
8032197,C19ORF26,gene_assignment,True
8032208,C19ORF23,gene_assignment,True
8032212,AK127759,gene_assignment,True
8032214,GAMT,gene_assignment,True
8032224,C19ORF25,gene_assignment,True
8032232,PCSK4,gene_assignment,True
8032249,ADAMTSL5,gene_assignment,True
8032265,MEX3D,gene_assignment,True
8032273,,,False
8032275,MBD3,gene_assignment,True
8032284,UQCR11,gene_assignment,True
8032290,TCF3,gene_assignment,True
8032312,ATP8B3,gene_assignment,True
8032347,REXO1,gene_assignment,True
8032365,KLF16,gene_assignment,True
8032371,FAM108A1,gene_assignment,True
8032375,C19ORF34,gene_assignment,True
8032380,BTBD2,gene_assignment,True
8032392,MKNK2,gene_assignment,True
8032410,MOBKL2A,gene_assignment,True
8032418,AP3D1,gene_assignment,True
8032455,PLEKHJ1,gene_assignment,True
8032465,JSRP1,gene_assignment,True
8032473,C19ORF35,gene_assignment,True
8032478,LINGO3,gene_assignment,True
8032480,LSM7,gene_assignment,True
8032484,TIMM13,gene_assignment,True
8032491,LMNB2,gene_assignment,True
8032509,GNG7,gene_assignment,True
8032518,DIRAS1,gene_assignment,True
8032525,SLC39A3,gene_assignment,True
8032530,SGTA,gene_assignment,True
8032544,ZNF77,gene_assignment,True
8032553,TLE2,gene_assignment,True
8032576,AES,gene_assignment,True
8032588,C19ORF77,gene_assignment,True
8032595,DOHH,gene_assignment,True
8032601,RAX2,gene_assignment,True
8032608,C19ORF28,gene_assignment,True
8032623,TBXA2R,gene_assignment,True
8032637,C19ORF29,gene_assignment,True
8032650,PIP5K1C,gene_assignment,True
8032670,APBA3,gene_assignment,True
8032682,MATK,gene_assignment,True
8032699,ZFR2,gene_assignment,True
8032718,DAPK3,gene_assignment,True
8032730,EEF2,gene_assignment,True
8032749,SNORD37,gene_assignment,True
8032751,,,False
8032755,ZBTB7A,gene_assignment,True
8032761,MAP2K2,gene_assignment,True
8032770,SIRT6,gene_assignment,True
8032782,TMIGD2,gene_assignment,True
8032789,STAP2,gene_assignment,True
8032804,SH3GL1,gene_assignment,True
8032815,UBXN6,gene_assignment,True
8032829,PLIN4,gene_assignment,True
8032834,LRG1,gene_assignment,True
8032839,SEMA6B,gene_assignment,True
8032863,C19ORF10,gene_assignment,True
8032871,DPP9,gene_assignment,True
8032899,TICAM1,gene_assignment,True
8032909,PLIN3,gene_assignment,True
8032922,,,False
8032926,PTPRS,gene_assignment,True
8032965,BC036545,gene_assignment,True
8032972,,,False
8032974,SAFB2,gene_assignment,True
8032996,C19ORF70,gene_assignment,True
8033002,LONP1,gene_assignment,True
8033023,PRR22,gene_assignment,True
8033025,DUS3L,gene_assignment,True
8033043,FUT6,gene_assignment,True
8033054,FUT3,gene_assignment,True
8033064,FUT5,gene_assignment,True
8033069,NDUFA11,gene_assignment,True
8033075,RANBP3,gene_assignment,True
8033097,RFX2,gene_assignment,True
8033118,MLLT1,gene_assignment,True
8033135,GTF2F1,gene_assignment,True
8033151,ACER1,gene_assignment,True
8033159,PSPN,gene_assignment,True
8033162,KHSRP,gene_assignment,True
8033179,SLC25A41,gene_assignment,True
8033190,SLC25A23,gene_assignment,True
8033207,DENND1C,gene_assignment,True
8033233,TUBB4,gene_assignment,True
8033241,CD70,gene_assignment,True
8033248,TNFSF14,gene_assignment,True
8033257,C3,gene_assignment,True
8033300,GPR108,gene_assignment,True
8033319,SH2D3A,gene_assignment,True
8033332,EMR4P,gene_assignment,True
8033349,FLJ25758,gene_assignment,True
8033352,MBD3L2,gene_assignment,True
8033356,MBD3L3,gene_assignment,True
8033359,MBD3L3,gene_assignment,True
8033362,INSR,gene_assignment,True
8033385,PEX11G,gene_assignment,True
8033392,XAB2,gene_assignment,True
8033414,PCP2,gene_assignment,True
8033420,FCER2,gene_assignment,True
8033433,CLEC4G,gene_assignment,True
8033445,CD209,gene_assignment,True
8033455,FLJ22184,gene_assignment,True
8033458,LYPLA2,gene_assignment,True
8033460,,,False
8033462,CTXN1,gene_assignment,True
8033465,TIMM44,gene_assignment,True
8033479,ELAVL1,gene_assignment,True
8033487,FBN3,gene_assignment,True
8033554,CD320,gene_assignment,True
8033564,NDUFA7,gene_assignment,True
8033571,KANK3,gene_assignment,True
8033587,PRAM1,gene_assignment,True
8033598,ZNF414,gene_assignment,True
8033605,MYO1F,gene_assignment,True
8033635,ADAMTS10,gene_assignment,True
8033662,ACTL9,gene_assignment,True
8033667,ZNF558,gene_assignment,True
8033674,MUC16,gene_assignment,True
8033734,OR7G2,gene_assignment,True
8033736,OR7G1,gene_assignment,True
8033738,OR7G3,gene_assignment,True
8033740,OR7D4,gene_assignment,True
8033742,BC137147,gene_assignment,True
8033744,X89668,gene_assignment,True
8033746,ZNF699,gene_assignment,True
8033754,ZNF266,gene_assignment,True
8033767,ZNF560,gene_assignment,True
8033780,ZNF426,gene_assignment,True
8033789,ZNF121,gene_assignment,True
8033795,ZNF561,gene_assignment,True
8033801,ZNF562,gene_assignment,True
8033809,ZNF846,gene_assignment,True
8033813,FBXL12,gene_assignment,True
8033818,OLFM2,gene_assignment,True
8033825,COL5A3,gene_assignment,True
8033892,ANGPTL6,gene_assignment,True
8033899,EIF3G,gene_assignment,True
8033912,DNMT1,gene_assignment,True
8033956,S1PR2,gene_assignment,True
8033960,FDX1L,gene_assignment,True
8033969,RAVER1,gene_assignment,True
8033987,ICAM3,gene_assignment,True
8033996,TYK2,gene_assignment,True
8034021,CDC37,gene_assignment,True
8034034,KEAP1,gene_assignment,True
8034043,S1PR5,gene_assignment,True
8034055,KRI1,gene_assignment,True
8034075,CDKN2D,gene_assignment,True
8034084,AP1M2,gene_assignment,True
8034097,LOC147727,gene_assignment,True
8034099,MIR199A1,gene_assignment,True
8034101,TMED1,gene_assignment,True
8034108,YIPF2,gene_assignment,True
8034122,SPC24,gene_assignment,True
8034130,KANK2,gene_assignment,True
8034151,DOCK6,gene_assignment,True
8034199,TSPAN16,gene_assignment,True
8034202,RAB3D,gene_assignment,True
8034210,TMEM205,gene_assignment,True
8034217,EPOR,gene_assignment,True
8034227,RGL3,gene_assignment,True
8034249,CCDC151,gene_assignment,True
8034263,ELAVL3,gene_assignment,True
8034276,ZNF653,gene_assignment,True
8034286,ECSIT,gene_assignment,True
8034299,ELOF1,gene_assignment,True
8034304,ACP5,gene_assignment,True
8034313,HNRNPA1P10,gene_assignment,True
8034315,ZNF823,gene_assignment,True
8034320,ZNF433,gene_assignment,True
8034326,,,False
8034334,ZNF20,gene_assignment,True
8034342,AK292455,gene_assignment,True
8034344,ZNF625,gene_assignment,True
8034349,ZNF44,gene_assignment,True
8034370,ZNF563,gene_assignment,True
8034379,ZNF442,gene_assignment,True
8034390,ZNF799,gene_assignment,True
8034393,ZNF443,gene_assignment,True
8034395,ZNF709,gene_assignment,True
8034401,ZNF564,gene_assignment,True
8034408,ZNF490,gene_assignment,True
8034416,RPL10,gene_assignment,True
8034420,MAN2B1,gene_assignment,True
8034448,C19ORF56,gene_assignment,True
8034454,DHPS,gene_assignment,True
8034469,FBXW9,gene_assignment,True
8034482,TNPO2,gene_assignment,True
8034512,SNORD41,gene_assignment,True
8034514,BC000216,gene_assignment,True
8034521,HOOK2,gene_assignment,True
8034544,PRDX2,gene_assignment,True
8034555,RTBDN,gene_assignment,True
8034565,DNASE2,gene_assignment,True
8034578,KLF1,gene_assignment,True
8034583,SYCE2,gene_assignment,True
8034589,FARSA,gene_assignment,True
8034605,GADD45GIP1,gene_assignment,True
8034608,LYL1,gene_assignment,True
8034615,TRMT1,gene_assignment,True
8034631,STX10,gene_assignment,True
8034643,CACNA1A,gene_assignment,True
8034694,MIR24-2,gene_assignment,True
8034696,MIR27A,gene_assignment,True
8034698,MIR23A,gene_assignment,True
8034700,BC119719,gene_assignment,True
8034712,PODNL1,gene_assignment,True
8034722,RFX1,gene_assignment,True
8034744,PALM3,gene_assignment,True
8034747,ENST00000343945,gene_assignment,True
8034754,SAMD1,gene_assignment,True
8034762,PRKACA,gene_assignment,True
8034772,ASF1B,gene_assignment,True
8034783,LPHN1,gene_assignment,True
8034806,DDX39,gene_assignment,True
8034821,PTGER1,gene_assignment,True
8034827,GIPC1,gene_assignment,True
8034837,DNAJB1,gene_assignment,True
8034843,NDUFB7,gene_assignment,True
8034851,EMR3,gene_assignment,True
8034873,EMR2,gene_assignment,True
8034890,OR7C1,gene_assignment,True
8034892,OR7A5,gene_assignment,True
8034897,OR7A10,gene_assignment,True
8034899,ENST00000304105,gene_assignment,True
8034901,OR7A17,gene_assignment,True
8034905,,,False
8034907,SLC1A6,gene_assignment,True
8034920,ILVBL,gene_assignment,True
8034940,NOTCH3,gene_assignment,True
8034974,EPHX3,gene_assignment,True
8034983,BRD4,gene_assignment,True
8035007,AKAP8,gene_assignment,True
8035023,AKAP8L,gene_assignment,True
8035040,WIZ,gene_assignment,True
8035050,RASAL3,gene_assignment,True
8035069,PGLYRP2,gene_assignment,True
8035078,OR10H1,gene_assignment,True
8035080,ENST00000292633,gene_assignment,True
8035083,CYP4F2,gene_assignment,True
8035095,CYP4F11,gene_assignment,True
8035110,CIB3,gene_assignment,True
8035120,EPS15L1,gene_assignment,True
8035144,,,False
8035146,CALR3,gene_assignment,True
8035156,CHERP,gene_assignment,True
8035175,,,False
8035177,SLC35E1,gene_assignment,True
8035187,MED26,gene_assignment,True
8035193,C19ORF42,gene_assignment,True
8035201,CPAMD8,gene_assignment,True
8035234,,,False
8035236,HAUS8,gene_assignment,True
8035249,NR2F6,gene_assignment,True
8035254,USHBP1,gene_assignment,True
8035271,ABHD8,gene_assignment,True
8035278,ANO8,gene_assignment,True
8035297,PLVAP,gene_assignment,True
8035304,BST2,gene_assignment,True
8035311,TMEM221,gene_assignment,True
8035315,NXNL1,gene_assignment,True
8035318,UNC13A,gene_assignment,True
8035345,INSL3,gene_assignment,True
8035351,JAK3,gene_assignment,True
8035380,IL12RB1,gene_assignment,True
8035398,RAB3A,gene_assignment,True
8035408,PDE4C,gene_assignment,True
8035435,KIAA1683,gene_assignment,True
8035445,JUND,gene_assignment,True
8035449,LSM4,gene_assignment,True
8035456,LRRC25,gene_assignment,True
8035465,ISYNA1,gene_assignment,True
8035477,ELL,gene_assignment,True
8035494,FKBP8,gene_assignment,True
8035506,CRLF1,gene_assignment,True
8035517,COMP,gene_assignment,True
8035539,GDF1,gene_assignment,True
8035551,BC004943,gene_assignment,True
8035553,COPE,gene_assignment,True
8035566,HOMER3,gene_assignment,True
8035579,,,False
8035581,SUGP2,gene_assignment,True
8035600,TMEM161A,gene_assignment,True
8035612,MEF2B,gene_assignment,True
8035628,NR2C2AP,gene_assignment,True
8035639,HAPLN4,gene_assignment,True
8035646,HAPLN4,gene_assignment,True
8035648,TM6SF2,gene_assignment,True
8035666,SUGP1,gene_assignment,True
8035682,,,False
8035684,TSSK6,gene_assignment,True
8035694,PBX4,gene_assignment,True
8035703,LPAR2,gene_assignment,True
8035714,GMIP,gene_assignment,True
8035737,ATP13A1,gene_assignment,True
8035765,ZNF14,gene_assignment,True
8035773,ZNF506,gene_assignment,True
8035779,ZNF253,gene_assignment,True
8035782,ZNF682,gene_assignment,True
8035789,ZNF826P,gene_assignment,True
8035793,ZNF737,gene_assignment,True
8035795,ZNF626,gene_assignment,True
8035801,,,False
8035803,ZNF708,gene_assignment,True
8035808,ZNF100,gene_assignment,True
8035813,ZNF43,gene_assignment,True
8035819,ZNF208,gene_assignment,True
8035825,ZNF676,gene_assignment,True
8035829,RPL34,gene_assignment,True
8035831,ZNF98,gene_assignment,True
8035836,BC021822,gene_assignment,True
8035838,AK301230,gene_assignment,True
8035842,ZNF91,gene_assignment,True
8035847,ZNF675,gene_assignment,True
8035855,ZNF681,gene_assignment,True
8035863,,,False
8035865,,,False
8035868,,,False
8035880,UQCRFS1,gene_assignment,True
8035884,,,False
8035886,C19ORF12,gene_assignment,True
8035896,TSHZ3,gene_assignment,True
8035901,,,False
8035903,,,False
8035905,ANKRD27,gene_assignment,True
8035935,,,False
8035939,,,False
8035941,SLC7A9,gene_assignment,True
8035956,,,False
8035958,CCDC123,gene_assignment,True
8035980,RHPN2,gene_assignment,True
8035993,SLC7A10,gene_assignment,True
8036004,CEBPA,gene_assignment,True
8036010,PEPD,gene_assignment,True
8036025,,,False
8036027,,,False
8036029,ENST00000334591,gene_assignment,True
8036031,,,False
8036033,SCGBL,gene_assignment,True
8036038,ZNF599,gene_assignment,True
8036045,ZNF792,gene_assignment,True
8036055,LGI4,gene_assignment,True
8036069,FAM187B,gene_assignment,True
8036072,KRTDAP,gene_assignment,True
8036079,DMKN,gene_assignment,True
8036103,SBSN,gene_assignment,True
8036110,ATP4A,gene_assignment,True
8036133,UPK1A,gene_assignment,True
8036136,TMEM149,gene_assignment,True
8036143,U2AF1L4,gene_assignment,True
8036151,HSPB6,gene_assignment,True
8036155,PRODH2,gene_assignment,True
8036170,,,False
8036172,,,False
8036176,NPHS1,gene_assignment,True
8036207,NFKBID,gene_assignment,True
8036224,TYROBP,gene_assignment,True
8036232,C19ORF46,gene_assignment,True
8036242,ALKBH6,gene_assignment,True
8036252,CLIP3,gene_assignment,True
8036270,THAP8,gene_assignment,True
8036276,POLR2I,gene_assignment,True
8036284,COX7A1,gene_assignment,True
8036291,ZNF565,gene_assignment,True
8036300,,,False
8036302,AK090827,gene_assignment,True
8036304,ZFP14,gene_assignment,True
8036309,ZFP82,gene_assignment,True
8036318,ZNF566,gene_assignment,True
8036324,ZNF260,gene_assignment,True
8036333,ZNF529,gene_assignment,True
8036341,ZNF461,gene_assignment,True
8036351,ZNF850,gene_assignment,True
8036357,ZNF790,gene_assignment,True
8036363,,,False
8036365,ZNF829,gene_assignment,True
8036373,ZNF585A,gene_assignment,True
8036389,ZNF585B,gene_assignment,True
8036395,ZNF569,gene_assignment,True
8036403,ENST00000436972,gene_assignment,True
8036406,ZNF571,gene_assignment,True
8036420,ZFP30,gene_assignment,True
8036430,ZNF781,gene_assignment,True
8036436,ZNF607,gene_assignment,True
8036444,ZNF573,gene_assignment,True
8036451,WDR87,gene_assignment,True
8036460,DPF1,gene_assignment,True
8036473,PPP1R14A,gene_assignment,True
8036479,YIF1B,gene_assignment,True
8036483,YIF1B,gene_assignment,True
8036494,GGN,gene_assignment,True
8036503,RASGRP4,gene_assignment,True
8036525,MAP4K1,gene_assignment,True
8036563,CAPN12,gene_assignment,True
8036584,LGALS7,gene_assignment,True
8036589,,,False
8036591,LGALS4,gene_assignment,True
8036602,ECH1,gene_assignment,True
8036613,HNRNPL,gene_assignment,True
8036622,RINL,gene_assignment,True
8036636,SIRT2,gene_assignment,True
8036656,SARS2,gene_assignment,True
8036676,FBXO17,gene_assignment,True
8036686,AK021860,gene_assignment,True
8036689,FBXO27,gene_assignment,True
8036699,SYCN,gene_assignment,True
8036702,IL28B,gene_assignment,True
8036707,LRFN1,gene_assignment,True
8036710,GMFG,gene_assignment,True
8036720,PAF1,gene_assignment,True
8036737,RPS16,gene_assignment,True
8036744,EID2B,gene_assignment,True
8036749,EID2,gene_assignment,True
8036755,CLC,gene_assignment,True
8036763,DYRK1B,gene_assignment,True
8036777,FBL,gene_assignment,True
8036787,FCGBP,gene_assignment,True
8036808,PRR13,gene_assignment,True
8036813,ZNF780B,gene_assignment,True
8036820,ZNF780A,gene_assignment,True
8036830,TTC9B,gene_assignment,True
8036835,CNTD2,gene_assignment,True
8036840,AKT2,gene_assignment,True
8036862,AY358191,gene_assignment,True
8036865,,,False
8036867,BC027935,gene_assignment,True
8036881,,,False
8036883,HIPK4,gene_assignment,True
8036890,PRX,gene_assignment,True
8036902,SERTAD1,gene_assignment,True
8036908,SERTAD3,gene_assignment,True
8036913,BLVRB,gene_assignment,True
8036923,NUMBL,gene_assignment,True
8036936,AK096566,gene_assignment,True
8036938,ADCK4,gene_assignment,True
8036954,,,False
8036956,C19ORF54,gene_assignment,True
8036969,CYP2A6,gene_assignment,True
8036981,CYP2A7,gene_assignment,True
8036989,,,False
8036993,,,False
8037003,,,False
8037005,TGFB1,gene_assignment,True
8037018,B9D2,gene_assignment,True
8037023,EXOSC5,gene_assignment,True
8037032,B3GNT8,gene_assignment,True
8037037,ATP5SL,gene_assignment,True
8037043,,,False
8037045,CEACAM4,gene_assignment,True
8037053,CEACAM7,gene_assignment,True
8037061,LYPD4,gene_assignment,True
8037071,RABAC1,gene_assignment,True
8037079,ATP1A3,gene_assignment,True
8037103,GRIK5,gene_assignment,True
8037123,POU2F2,gene_assignment,True
8037144,DEDD2,gene_assignment,True
8037152,GSK3A,gene_assignment,True
8037166,ERF,gene_assignment,True
8037170,PAFAH1B3,gene_assignment,True
8037179,CNFN,gene_assignment,True
8037186,LIPE,gene_assignment,True
8037197,CXCL17,gene_assignment,True
8037205,CEACAM1,gene_assignment,True
8037222,CEACAM8,gene_assignment,True
8037231,PSG3,gene_assignment,True
8037236,PSG8,gene_assignment,True
8037240,PSG1,gene_assignment,True
8037246,PSG6,gene_assignment,True
8037251,PSG7,gene_assignment,True
8037259,PSG11,gene_assignment,True
8037267,PSG2,gene_assignment,True
8037272,PSG5,gene_assignment,True
8037283,PSG4,gene_assignment,True
8037290,PSG9,gene_assignment,True
8037298,CD177,gene_assignment,True
8037301,LYPD3,gene_assignment,True
8037309,PHLDB3,gene_assignment,True
8037315,PHLDB3,gene_assignment,True
8037322,ETHE1,gene_assignment,True
8037331,XRCC1,gene_assignment,True
8037352,IRGQ,gene_assignment,True
8037355,ZNF428,gene_assignment,True
8037363,CADM4,gene_assignment,True
8037374,PLAUR,gene_assignment,True
8037387,,,False
8037389,C19ORF61,gene_assignment,True
8037408,KCNN4,gene_assignment,True
8037422,LYPD5,gene_assignment,True
8037430,ZNF404,gene_assignment,True
8037433,ZNF45,gene_assignment,True
8037444,ZNF235,gene_assignment,True
8037453,ZFP112,gene_assignment,True
8037459,ZNF285,gene_assignment,True
8037467,ZNF229,gene_assignment,True
8037474,ZNF180,gene_assignment,True
8037482,CEACAM20,gene_assignment,True
8037495,ZNF296,gene_assignment,True
8037502,NKPD1,gene_assignment,True
8037505,TRAPPC6A,gene_assignment,True
8037513,EXOC3L2,gene_assignment,True
8037525,CKM,gene_assignment,True
8037535,,,False
8037537,ERCC2,gene_assignment,True
8037563,PPP1R13L,gene_assignment,True
8037579,ERCC1,gene_assignment,True
8037594,RTN2,gene_assignment,True
8037608,OPA3,gene_assignment,True
8037614,GPR4,gene_assignment,True
8037621,EML2,gene_assignment,True
8037640,MIR330,gene_assignment,True
8037642,SNRPD2,gene_assignment,True
8037647,FBXO46,gene_assignment,True
8037651,SIX5,gene_assignment,True
8037657,DMPK,gene_assignment,True
8037679,DMWD,gene_assignment,True
8037688,RSPH6A,gene_assignment,True
8037695,SYMPK,gene_assignment,True
8037723,IRF2BP1,gene_assignment,True
8037728,MYPOP,gene_assignment,True
8037732,NANOS2,gene_assignment,True
8037737,NOVA2,gene_assignment,True
8037742,PGLYRP1,gene_assignment,True
8037750,IGFL4,gene_assignment,True
8037755,IGFL3,gene_assignment,True
8037760,,,False
8037762,CCDC8,gene_assignment,True
8037767,PNMAL1,gene_assignment,True
8037775,PTGIR,gene_assignment,True
8037785,GNG8,gene_assignment,True
8037788,DACT3,gene_assignment,True
8037794,PRKD2,gene_assignment,True
8037814,,,False
8037816,STRN4,gene_assignment,True
8037835,SLC1A5,gene_assignment,True
8037847,AP2S1,gene_assignment,True
8037853,TMEM160,gene_assignment,True
8037856,ZC3H4,gene_assignment,True
8037872,BBC3,gene_assignment,True
8037878,MEIS3,gene_assignment,True
8037888,SLC8A2,gene_assignment,True
8037898,KPTN,gene_assignment,True
8037913,NAPA,gene_assignment,True
8037931,ZNF541,gene_assignment,True
8037947,TPRX1,gene_assignment,True
8037949,SULT2A1,gene_assignment,True
8037959,BSPH1,gene_assignment,True
8037962,CABP5,gene_assignment,True
8037970,PLA2G4C,gene_assignment,True
8037991,LIG1,gene_assignment,True
8038023,,,False
8038029,CARD8,gene_assignment,True
8038048,CCDC114,gene_assignment,True
8038069,TMEM143,gene_assignment,True
8038078,KDELR1,gene_assignment,True
8038086,RPL18,gene_assignment,True
8038093,LMTK3,gene_assignment,True
8038109,FAM83E,gene_assignment,True
