feature_id,missing_n,mean_expression,sd_expression
DDX3Y,0,6.050763399200001,0.20927597521196986
DDX4,0,5.99769019282069,0.13753915286227653
DDX41,0,7.56370011925517,0.2136304572462399
DDX42,0,8.580069128524135,0.20899214449958498
DDX43,0,6.098111411634481,0.1663002658833285
DDX46,0,8.231585916958622,0.25649963969514383
DDX47,0,8.913337015034484,0.18782812626190248
DDX49,0,6.249903810034481,0.3643046767593756
DDX5,0,11.48917631193104,0.2310999636100726
DDX50,0,8.48822360692414,0.21064260815973124
DDX51,0,10.739035393772419,0.45509087860845493
DDX52,0,7.129264667172411,0.19066355864203097
DDX53,0,6.067231911537931,0.12989502202287773
DDX54,0,7.893399959682758,0.36738486620247895
DDX55,0,7.4475643201517245,0.30820253897829536
DDX56,0,8.302090794979309,0.2493678848612378
DDX58,0,6.694308894165516,0.3015675913556178
DDX59,0,7.172996985793105,0.19671925924164738
DDX6,0,6.186536694751725,0.17084602045451588
DDX60,0,7.067541814172414,0.23958036467354385
DEADC1,0,6.167293126262068,0.1224078439394082
DEAF1,0,6.575404105862067,0.12161673428029292
DEC1,0,5.985958162889657,0.15508110881834605
DECR1,0,12.215655594000001,0.32735795019414293
DECR2,0,8.212786597241378,0.33296016431354164
DEDD,0,7.381156433710347,0.156071274489943
DEDD2,0,8.507733727613793,0.30178803508354096
DEF6,0,6.401166724482757,0.18814845209094663
DEF8,0,8.11492590353793,0.16868994844544896
DEFA1,0,6.052807732365516,0.16192632053895764
DEFA3,0,6.012280682055168,0.1549135710723237
DEFA4,0,6.353741897813791,0.14716766182324112
DEFA5,0,6.0477708288344845,0.1360543605249511
DEFA6,0,5.866612838572407,0.17879937292581952
DEFB1,0,6.24066291284138,0.19317391191056849
DEFB103A,0,6.060611613544828,0.13211449895416189
DEFB103B,0,6.054302347986209,0.13665996639532094
DEFB104A,0,6.0434934130965505,0.11961743651292782
DEFB104B,0,5.956684694351723,0.11683821414476864
DEFB105A,0,6.082750190731032,0.14344202453289195
DEFB106A,0,5.906898776386209,0.12932558956492368
DEFB106B,0,6.194183741131034,0.1444803513478468
DEFB107A,0,6.362575314096554,0.13956554202173582
DEFB108B,0,6.121477015027584,0.11420852290924574
DEFB109,0,6.069807899441382,0.13140832592995108
DEFB110,0,6.047798555634482,0.12345980034179617
DEFB111,0,6.045658873737931,0.12705941203687343
DEFB112,0,5.993914462186212,0.13083232172606582
DEFB114,0,5.9598415989103435,0.0895454770467906
DEFB118,0,6.150040073234482,0.1397051972265255
DEFB119,0,6.414564577117239,0.10984170123091196
DEFB121,0,5.935482398503449,0.16065874348620046
DEFB122,0,6.060467309344829,0.12623472303360916
DEFB123,0,6.2061431171931,0.16342140885849296
DEFB124,0,6.200091935227586,0.15529186029113004
DEFB125,0,6.311916453558619,0.16624375070284034
DEFB126,0,5.893644467399999,0.11810186553138305
DEFB127,0,5.986913121510345,0.13834677002697823
DEFB128,0,6.135724166117242,0.14883663820712686
DEFB129,0,6.107998823800003,0.15028348639601283
DEFB131,0,6.476733303268966,0.1465684293017396
DEFB134,0,5.979543494848279,0.15058718250291395
DEFB136,0,5.950458783813794,0.1310632869077608
DEFB137,0,5.942004295179311,0.1297405752024967
DEFB32,0,5.974449849937933,0.10334001977399877
DEFB4,0,5.96221829822759,0.1590591819953861
DEGS1,0,9.783825465013793,0.3028480739511306
DEGS2,0,6.049755196696548,0.12894164988897522
DEK,0,9.26403904089655,0.39570624175994856
DENND1A,0,6.5103880556206875,0.10982182051227354
DENND1B,0,6.1190325068620695,0.15812442288597314
DENND1C,0,6.087316039751723,0.12394757800449556
DENND2A,0,8.334343276944825,0.28769084821442215
DENND2C,0,6.705601843227584,0.25394773212809346
DENND2D,0,6.256914708475861,0.18301450959534427
DENND3,0,6.945236635289654,0.2407633749568635
DENND4A,0,6.4612364263655175,0.12033457523285668
DENND4C,0,8.169377980089655,0.20408518174293497
DENND5B,0,8.871734551351723,0.38291942635858855
DENR,0,9.160864756379308,0.2424669528189767
DEPDC1,0,5.966099613972418,0.09781103120582847
DEPDC1B,0,6.026934563282758,0.10158954858746777
DEPDC4,0,6.086078788158622,0.09923958947972772
DEPDC5,0,6.300541145537932,0.09202113189711973
DEPDC6,0,6.956757158744828,0.2080645558664942
DEPDC7,0,6.0555788674482764,0.07958040541751034
DERA,0,10.395530916089664,0.2891787323504555
DERL1,0,9.049812939413794,0.32810796104754464
DERL2,0,7.852806963220688,0.29631553350673845
DERL3,0,6.129764574386208,0.11185240961994587
DERPC,0,6.235458486434481,0.14565935579338982
DES,0,13.386683450827586,0.3531999598963623
DET1,0,7.790882289117243,0.205801273039967
DEXI,0,10.918506413379312,0.3311067818786736
DFFA,0,7.5937824967172425,0.14431831342293122
DFFB,0,6.382799285096551,0.1398522664443781
DFNA5,0,8.181644172737933,0.389503617727239
DFNB31,0,6.186111549551723,0.1359357131599181
DFNB59,0,6.29058668835172,0.1421298974505259
DGAT1,0,7.653651028324135,0.22502892322999046
DGAT2,0,6.363158813758619,0.19730859320656421
DGAT2L3,0,6.0634397020137945,0.13879608065399437
DGAT2L4,0,6.0654853873793115,0.13348727941275837
DGAT2L6,0,5.993291914110343,0.13841194795184472
DGCR14,0,6.6738328371172395,0.15970705296769108
DGCR2,0,8.110048719510347,0.28744623332381297
DGCR5,0,6.030283326427586,0.13711996366341347
DGCR6,0,10.60155963949655,0.3547739171209533
DGCR8,0,7.526731591386212,0.3114821274937349
DGKA,0,6.111289114855174,0.10835806187970405
DGKB,0,6.040414934517241,0.10021490095277236
DGKD,0,6.539662188765516,0.27275182854179947
DGKE,0,5.952157376089654,0.1478408212712423
DGKG,0,6.842119878896553,0.3302816077795218
DGKH,0,6.117988361896551,0.15018215792845688
DGKI,0,6.114542260627588,0.1693719850168919
DGKK,0,5.986990376179308,0.14550805210623874
DGKQ,0,7.256630572806898,0.19568367273176404
DGKZ,0,5.991203085331034,0.08930273647698099
DGUOK,0,9.012823827958625,0.1981399618384146
DHCR24,0,6.937013168986204,0.40537984657724324
DHCR7,0,7.472565507124135,0.24822661339157412
DHDDS,0,7.555146953248274,0.1903054174762825
DHDH,0,6.157911247144825,0.11959234848091607
DHFR,0,6.117438083579311,0.15190565023932467
DHFRL1,0,6.747767342068965,0.15616919062089213
DHH,0,6.126443345606898,0.1688331568868802
DHODH,0,6.271797139572415,0.12937050303166148
DHPS,0,8.96835617523448,0.1866588287108294
DHRS1,0,8.357512519268965,0.3469848465389149
DHRS12,0,6.714724690972415,0.13899968909760252
DHRS13,0,6.19300680249655,0.23886039479944393
DHRS2,0,6.118346964593101,0.11137773155027089
DHRS3,0,9.291983192282759,0.31284019398006024
DHRS4,0,9.426509814151721,0.25609552960026155
DHRS4L2,0,8.009108847282757,0.34152859770054994
DHRS7,0,9.780674131834486,0.31925350251239354
DHRS7B,0,8.169396248234484,0.24003871151396733
DHRS8,0,6.237227796131036,0.12832784304119163
DHRS9,0,6.738639465779312,0.6006034986622422
DHRSX,0,6.8870946905241395,0.23634497080625275
DHTKD1,0,7.081789099627584,0.34325481730212054
DHX15,0,10.06775174632414,0.3120152605910478
DHX16,0,8.869420528682758,0.19352821768869782
DHX29,0,8.697663227951722,0.21101961901561425
DHX30,0,8.02916587628276,0.18226621893357212
DHX32,0,10.265168587386203,0.26835957780096664
DHX33,0,7.325551811662066,0.20894736230885214
DHX34,0,6.584207964496552,0.1436863563066858
DHX35,0,7.507436820944826,0.23519295188866152
DHX36,0,7.875535878799996,0.17759410921869334
DHX37,0,7.170513524103448,0.3929629301455187
DHX38,0,7.395507205572417,0.2479730553401233
DHX40,0,7.235753375282759,0.186509676873293
DHX57,0,6.1324774376689675,0.07734793414842518
DHX58,0,6.542077999489656,0.20980708406350057
DHX8,0,6.593352954289654,0.1846440252512236
DHX9,0,6.582700808813796,0.13419239643887942
DIABLO,0,9.410910242496545,0.18811779842068727
DIAPH1,0,8.514243498882761,0.41912101356323106
DIAPH2,0,7.113627330593102,0.1601765552481075
DIAPH3,0,6.128889441434484,0.07001646404337952
DICER1,0,7.1203533384069,0.14827982228447717
DIDO1,0,6.798670195372417,0.1259503518017314
DIMT1L,0,10.131372500786206,0.24564637754029897
DIO1,0,5.944034349331034,0.08054368984883546
DIO2,0,8.014166304179307,0.5938211920706263
DIO3,0,6.127912697889653,0.19084989037516642
DIP2A,0,6.573529754841384,0.09589767366162566
DIP2B,0,8.733906225613795,0.23807738093711064
DIP2C,0,8.32469356163448,0.2841851120209993
DIRAS1,0,7.232339494510345,0.48654819512811043
DIRAS2,0,6.027278596110342,0.09755806789934153
DIRAS3,0,6.646212460724138,0.32664371082989846
DIRC1,0,6.03194885342069,0.14123326570650835
DIRC2,0,9.164503350179306,0.23683560421451855
DIS3,0,6.465178401296554,0.15668159155123604
DIS3L,0,9.749964411717244,0.31245999844890443
DIS3L2,0,7.189650690682761,0.15657924037161491
DISC1,0,6.077034704565523,0.07312447392128862
DISC2,0,6.131221758324139,0.14340773524102207
DISP1,0,7.720210441434478,0.32694984735973914
DISP2,0,6.22717219408276,0.15231373521519184
DIXDC1,0,7.437556898275863,0.2850320184587123
DJ222E13.2,0,6.1473848686068955,0.15358059761258805
DJ341D10.1,0,6.891818465124136,0.22034649233319928
DKC1,0,9.394540376806894,0.30321468603247775
DKFZP434B0335,0,6.913307984186205,0.26847296558415273
DKFZP434B061,0,6.051599710117239,0.09464703005926015
DKFZP434E1119,0,5.894416411413796,0.1516079711053827
DKFZP434I0714,0,6.144252520986206,0.1474131498057907
DKFZP434I1020,0,6.097939587675862,0.1052275274376652
DKFZP434J1015,0,6.057299468606898,0.12226334226494746
DKFZP434K191,0,7.3887388683103445,0.2568538147041918
DKFZP434L187,0,6.063456064489656,0.16687250506988838
DKFZP434M131,0,6.196585443110344,0.10260286392978694
DKFZP434N035,0,6.082314905986205,0.1009844221766874
DKFZP434P211,0,6.217763548551725,0.13160324807682403
DKFZP451A211,0,9.882796311593097,0.48688107774416217
DKFZP451M2119,0,6.3697823665931,0.18085050935361088
DKFZP564C196,0,6.190145545772418,0.13529654338571698
DKFZP564J102,0,6.7497709611517225,0.22917040863727603
DKFZP564N2472,0,6.099617679344829,0.14530576617197805
DKFZP564O0523,0,6.670928582006899,0.19162819033767753
DKFZP564O0823,0,10.76781323022758,0.5230914616510777
DKFZP586H2123,0,7.604763925868963,0.4350693522041095
DKFZP586I1420,0,6.750147617351724,0.15893279979776725
DKFZP667M2411,0,6.464426594137932,0.13917763200132685
DKFZP686C2281,0,6.03375015009655,0.13915665203800723
DKFZP686D0972,0,5.85270252988276,0.15950128032280425
DKFZP686E2158,0,6.346315904724137,0.14892178082284785
DKFZP686E2433,0,6.235583063358622,0.16770898485770386
DKFZP686I15217,0,6.53326962851724,0.1279721019525396
DKFZP686J0529,0,6.061799680379311,0.10714601550421969
DKFZP686K1684,0,6.3091415299034495,0.11671183331117298
DKFZP686O1327,0,6.0324101196344815,0.11047125906848985
DKFZP686O24166,0,6.4783233858069,0.1736491264201355
DKFZP761E198,0,6.253064788986211,0.16710064916321118
DKFZP761O2018,0,6.057040298096545,0.12175053666672485
DKFZP761P0423,0,7.283370753517239,0.25230802980154876
DKFZP779B1634,0,6.0141304349931035,0.13289854979699592
DKFZP781G0119,0,5.972832071662072,0.09640342214552286
DKFZP781N1041,0,6.11054942889655,0.12425801448763493
DKK1,0,6.137425891165519,0.34616356101604745
DKK2,0,6.248961371848275,0.16554983856012415
DKK3,0,11.71459574537931,0.49904697480866084
DKK4,0,5.986467338613796,0.15206803489400741
DKKL1,0,6.344426778703447,0.14176641551149205
DLAT,0,9.882049501875859,0.33399981414679425
DLC1,0,7.581986243503448,0.3380119171806473
DLD,0,10.648542377027585,0.4548390952866297
DLEC1,0,6.181501949358619,0.1063621470927896
DLEU1,0,7.323382873662068,0.21721101557414446
DLEU2,0,6.123679097565518,0.09264310717477943
DLEU2L,0,6.07230618987586,0.1366912548877676
DLEU7,0,6.009416802427586,0.1327823567688388
DLG1,0,6.171545840089654,0.2117913363152225
DLG2,0,6.527690285600001,0.18286076791426178
DLG3,0,6.215153866772412,0.08911140509127888
DLG4,0,7.208008043613794,0.30845123156591925
DLG5,0,6.196071177986205,0.17107323581153594
DLG7,0,6.130716579268967,0.15835461327007555
DLGAP1,0,5.984669164027587,0.09722722317881934
DLGAP2,0,6.639739931337929,0.17946456783552409
DLGAP3,0,6.002251305510343,0.14115371622201506
DLGAP4,0,7.1039045958206914,0.23357116993163887
DLK1,0,8.114182433834484,1.0239750804183472
DLK2,0,6.438228858393105,0.2070012399539547
DLL1,0,7.87334075350345,0.4578742555600462
DLL3,0,5.932991118000002,0.10730739873201216
DLL4,0,6.345951900172415,0.17654123638700425
DLST,0,8.994299965096552,0.4212429478731272
DLX1,0,6.218901575682759,0.08682592089135407
DLX2,0,6.100410310586205,0.1230379253778064
DLX3,0,6.223296216255173,0.18301064412460427
DLX4,0,6.121163619868965,0.09222570727315998
DLX5,0,6.091233797475865,0.1486051764624053
DLX6,0,6.003539255503447,0.13167973452561327
DMAP1,0,8.537780008579308,0.22556472062482397
DMBT1,0,6.07018504669655,0.09918808872947331
DMBX1,0,6.082396536758622,0.13440095808799316
DMC1,0,10.28902639182759,0.43409890055690736
DMD,0,6.7144775210896555,0.13662014273163078
DMGDH,0,6.121858942972411,0.1045154669028322
DMKN,0,6.804716176124138,0.31009340570434457
DMP1,0,5.99671498637931,0.10558411412896089
DMPK,0,7.972317397820693,0.3609869138122566
DMRT1,0,5.9751675217034474,0.14328930067493484
DMRT2,0,6.097719553365519,0.10451413524108827
DMRT3,0,5.951665079434483,0.13409297060833236
DMRTA1,0,6.166828006006898,0.1726736514334482
DMRTA2,0,6.095899036234483,0.14067161543345633
DMRTB1,0,6.114267724144826,0.13656545706579637
DMRTC2,0,5.925002158689657,0.1606964825951214
DMTF1,0,8.301117421875864,0.19661661698566205
DMWD,0,7.205122317062072,0.3806505342157424
DMXL1,0,6.406761164634482,0.2998271494154011
DMXL2,0,6.4018405198482755,0.16451304427038674
DNA2,0,6.654097966565515,0.13703319342915968
DNAH1,0,6.698234350048277,0.1951459047331899
DNAH10,0,6.069959680551725,0.08801644881531248
DNAH11,0,5.910418632744827,0.12482214632923809
DNAH12L,0,6.006623976372413,0.11450052321284442
DNAH17,0,6.000683338641381,0.15152446213765575
DNAH2,0,6.0288451019862075,0.1259767008493473
DNAH3,0,6.054395263213795,0.13227166564156492
DNAH5,0,6.187194568096553,0.14575709105736936
DNAH7,0,6.232067380468965,0.1513630630914559
DNAH8,0,6.08629121110345,0.13951848298166286
DNAH9,0,6.025900545958619,0.08231494967264912
DNAHL1,0,5.872737915386206,0.17946721736460264
DNAI1,0,6.096386721620692,0.13050806595652648
DNAI2,0,7.093678793710348,0.24146644084759641
DNAJA1,0,10.690145145813789,0.39048551347267924
DNAJA2,0,10.762997589931036,0.17210803985103598
DNAJA3,0,10.61875369566897,0.2562663925238172
DNAJA4,0,11.717340305379313,0.5600754754041662
DNAJB1,0,8.198407292006898,0.44549789016547064
DNAJB11,0,10.29722469977931,0.4216397211741015
DNAJB12,0,6.983166901751722,0.1289036916019494
DNAJB13,0,6.136631265606894,0.18901782813748283
DNAJB14,0,6.732606592220689,0.13746277434581478
DNAJB2,0,9.522401998372418,0.28052849378147915
DNAJB4,0,7.8193201396551695,0.5431745284111756
DNAJB5,0,7.629081185227592,0.35401046652988816
DNAJB6,0,10.307961317696552,0.23879277092578863
DNAJB7,0,6.0130020495103444,0.1280993833205471
DNAJB8,0,6.309411442862072,0.16349325138084483
DNAJB9,0,9.542579288737931,0.35090364591244105
DNAJC1,0,6.400562815737931,0.18634242196069603
DNAJC10,0,8.280100843110349,0.20756737905324685
DNAJC11,0,6.9959311742965555,0.20697928442022281
DNAJC12,0,7.268062814662068,0.3111928984558658
DNAJC13,0,7.975215934027586,0.20797906928963672
DNAJC14,0,7.219294483682758,0.1774765006416872
DNAJC15,0,9.360619553475862,0.3830968440059199
DNAJC16,0,6.209038455055173,0.133059943532976
DNAJC17,0,7.159610996551722,0.1483086691856681
DNAJC18,0,6.9155495321379306,0.1734767205904043
DNAJC19,0,8.531476387420692,0.41678346673825956
DNAJC2,0,6.215147601482754,0.18401838804151255
DNAJC21,0,6.995152833041379,0.18953101469948613
DNAJC22,0,6.158821346448274,0.14582044296037283
DNAJC24,0,7.835247124751727,0.31353123831233254
DNAJC25,0,7.631146709158624,0.22148642688137704
DNAJC27,0,8.363006862862068,0.2747343802758849
DNAJC28,0,6.186799431882759,0.09726428209421412
DNAJC3,0,6.2922633307862075,0.21977297788869196
DNAJC4,0,7.099758127027591,0.24505286290017217
DNAJC5,0,6.991567527075863,0.2144103282533592
DNAJC5B,0,5.889210224165517,0.13041687591977372
DNAJC5G,0,6.323388061496554,0.17268561291503137
DNAJC6,0,6.0738293797448275,0.11092376859752538
DNAJC7,0,8.85182581114483,0.34187792564252445
DNAJC8,0,11.39564281296552,0.2262424985576923
DNAJC9,0,8.59467146968276,0.19992940895036432
DNAL1,0,6.951793990517244,0.1792612067676467
DNAL4,0,8.608359859213788,0.2491035874161914
DNALI1,0,6.882706238903451,0.20779328512891962
DNASE1,0,6.129111804855173,0.1316895905500655
DNASE1L1,0,7.38054799909655,0.20595547105037965
DNASE1L2,0,6.085476052151723,0.14208315640964767
DNASE1L3,0,6.548024154944826,0.3319478528927039
DNASE2,0,9.387863881558621,0.30312687649235726
DNASE2B,0,6.060198940110343,0.08516191539727119
DNCL1,0,11.404947623517236,0.39482569914285054
DNCL2A,0,6.040553059724138,0.12530957230987042
DND1,0,6.026069999841381,0.12776718023034597
DNER,0,6.120690421089657,0.23200886099217735
DNHD1,0,6.568644787744828,0.16567090929298417
DNHD2,0,6.025492305441378,0.14504720988549358
DNHL1,0,6.232829743068965,0.1260693835945111
DNLZ,0,9.804191321703449,0.3829821601054478
DNM1,0,6.162837476455171,0.22037706974845542
DNM1L,0,8.703102639399996,0.22090228044068533
DNM2,0,7.787483645510342,0.22743299325619554
DNM3,0,6.261885631689656,0.16183557783515676
DNMBP,0,6.043358905724135,0.12094779903095894
DNMT1,0,9.455923356793107,0.33852296868746456
DNMT3A,0,6.147909450103446,0.08089714996440846
DNMT3B,0,6.258658168413795,0.06625986954084072
DNMT3L,0,6.0593119837310345,0.10524582070225359
DNPEP,0,7.220143239806899,0.3922448722328426
DNTT,0,6.091911644317244,0.1102516405776582
DNTTIP1,0,8.692365567262065,0.28140128834026157
DNTTIP2,0,6.235145360765516,0.23586143161914183
DOC2A,0,6.0131671163655165,0.1055090118949776
DOC2B,0,6.184735710172414,0.15787640124395652
DOCK1,0,7.64063070755862,0.24061652715437376
DOCK10,0,6.987389934675861,0.2492723645705905
DOCK11,0,6.998118977627588,0.2617679280330265
DOCK2,0,7.221842642227585,0.5166065788863922
DOCK3,0,6.494086128503446,0.19112472368813918
DOCK4,0,5.933778711820689,0.16419562211274538
DOCK5,0,6.461272854110345,0.16149464423279838
DOCK6,0,7.956819245496551,0.26088706609599066
DOCK7,0,6.985128810165515,0.16788066847067665
DOCK8,0,6.336902723393105,0.1896717269992411
DOCK9,0,6.870710856489656,0.3233272048057556
DOHH,0,6.540239201993102,0.2661480134544249
DOK1,0,6.075550303744828,0.20207468327116776
DOK2,0,6.05045296513793,0.15727109502512338
DOK3,0,5.979370454551723,0.13640227073842073
DOK4,0,6.9460985495931045,0.23849344994087673
DOK5,0,6.871934111462071,0.3685618726943602
DOK6,0,6.655787951793106,0.32857756508719416
DOK7,0,7.688768525468967,0.32362978024754113
DOLK,0,7.543888611048277,0.18301771508558312
DOLPP1,0,7.157562999558623,0.17463514318321416
DOM3Z,0,7.4782133037103415,0.1944849321029783
DONSON,0,6.679855937103447,0.13552997888256083
DOPEY1,0,7.216769145986203,0.2748761103865728
DOPEY2,0,7.947232550620692,0.25679012970594567
DOT1L,0,6.259629390634486,0.16908174406714097
DPAGT1,0,7.616289167544828,0.28406710125946955
DPCR1,0,6.056911877648279,0.17832310852153802
DPEP1,0,6.074000415034484,0.13250098730739132
DPEP2,0,6.33747306729655,0.203638331596681
DPEP3,0,6.138042905689656,0.15055152229148458
DPF1,0,6.196201093213794,0.14407033790947196
DPF2,0,9.11159844035862,0.17967469810238465
DPF3,0,7.472696537675861,0.3342724011052849
DPH1,0,6.5659834496,0.15144225167201184
DPH2,0,7.667373983089651,0.3512161941606005
DPH3,0,7.386727359689657,0.28123289089706943
DPH5,0,8.684277851117244,0.23387363640358408
DPM1,0,10.109586071634482,0.3011519008315095
DPM2,0,6.7091846536275845,0.1533833793835595
DPM3,0,8.933945997172412,0.2764072046989961
DPP10,0,6.01113343774483,0.09889415365429445
DPP3,0,6.581464224124136,0.22203154357543375
DPP4,0,6.632437748827589,0.2645375300079409
DPP6,0,6.0125987125586215,0.08393701331509765
DPP7,0,8.067287397806894,0.2694323414044586
DPP8,0,7.3178209205310365,0.15874224629449726
DPP9,0,8.794881386737933,0.29683784751652936
DPPA2,0,6.09146173729655,0.13811246426724091
DPPA3,0,6.03189459156552,0.08749677570604582
DPPA4,0,6.041807934289658,0.12760499029294703
DPPA5,0,5.98623322285517,0.13000362458122294
DPRX,0,6.153002514068967,0.19647160710336087
DPRXP4,0,6.112950247524138,0.0930013245409022
DPT,0,8.008550952131039,0.6249131334883518
DPY19L1,0,9.145780359599998,0.2356277482388964
DPY19L2,0,8.619515520620693,0.503498174748375
DPY19L2P2,0,6.191776570475861,0.1110886508472154
DPY19L2P4,0,6.029205481965518,0.1255115283562802
DPY19L3,0,6.158985451993105,0.1674130180053538
DPY19L4,0,8.089555808786205,0.2818121850205048
DPY30,0,8.879986926806891,0.22933581487141122
DPYD,0,6.7773472734137945,0.2807706733175236
DPYS,0,5.965715149158621,0.14077427570858642
DPYSL2,0,11.345323976965512,0.24401686498228065
DPYSL3,0,10.63508453733793,0.5112157238201863
DPYSL4,0,10.177301465862067,0.7220253568897814
DPYSL5,0,6.256163973937931,0.14673338492771315
DQX1,0,6.0857902863379305,0.1503514315314467
DR1,0,7.989461212820691,0.2852785230503863
DRAM,0,7.234390786648279,0.3083163453023011
DRAP1,0,9.937513140151724,0.30811296723975157
DRD1,0,5.955876684834483,0.18255103114862425
DRD1IP,0,6.040802853096549,0.14422316310350228
DRD2,0,5.984284996758624,0.10878293567833905
DRD3,0,6.0875598890482765,0.09490197717045334
DRD4,0,6.598037052944823,0.30445932833030565
DRD5,0,5.995908693620691,0.12304848520146193
DRG1,0,9.773853388958615,0.2530992069629651
DRG2,0,7.551874854758619,0.18842748588179015
DRGX,0,6.1273423441517245,0.12887157813078595
DRP2,0,5.847455351993105,0.12658003026897477
DSC1,0,7.228857185089655,0.5499733177739073
DSC2,0,8.268823014903445,0.26991863733317295
DSC3,0,6.067971960599999,0.11224066353149838
DSCAM,0,6.513525473062069,0.10239212848642021
DSCAML1,0,5.971162432524137,0.13953121945139452
DSCC1,0,6.241154554268965,0.24514241656219166
DSCR10,0,6.3640029612551725,0.13817254523314726
DSCR1L1,0,6.324628273558621,0.255362408242562
DSCR3,0,8.765602422117238,0.32339120720828496
DSCR4,0,6.066200387034484,0.16055703115351547
DSCR5,0,6.187340463041382,0.24429506237524962
DSCR6,0,6.070482837399998,0.1691775612587159
DSCR8,0,6.171374936958624,0.08643434687616176
DSCR9,0,5.994078888834483,0.12126494594243856
DSE,0,7.2474216834,0.23966052189521087
DSEL,0,6.300986209020684,0.1511195841778322
DSG1,0,6.054217457365517,0.17520568918493024
DSG2,0,7.207133463386209,0.2839517482017821
DSG3,0,5.996390549406895,0.12153365897831929
DSG4,0,6.359698845972411,0.152240981535854
DSN1,0,6.780546110434482,0.21293720844746944
DSP,0,9.093478033758622,0.33167843937118063
DSPP,0,6.0362171411172385,0.1408846984061746
DST,0,6.536466910551725,0.1981191031882415
DSTN,0,11.353933543724137,0.22258952592695416
DTD1,0,7.68091040010345,0.22252757664302733
DTL,0,6.118114862289656,0.15631437067102244
DTNA,0,11.364620291517246,0.23001502671829724
DTNB,0,6.288261497558625,0.13705977563972396
DTNBP1,0,6.8157025514482745,0.13944387322832863
DTWD1,0,6.688459785296548,0.1666330292446482
DTWD2,0,8.943483704324136,0.43172607305905675
DTX1,0,6.204925070972414,0.1899895645071458
DTX2,0,6.987581744337932,0.21530255252445282
DTX3,0,7.245466043131035,0.26733817192163123
DTX3L,0,6.288375818544827,0.188067817135458
DTX4,0,6.005478831172412,0.13994919098139985
DTYMK,0,5.929763969117243,0.13138225085118435
DUB3,0,6.025920038082758,0.14495821501693343
DULLARD,0,7.3298941806,0.34765667308729886
DUOX1,0,6.13622710717931,0.08775604939661501
DUOX2,0,5.983983730255173,0.15434417563436068
DUOXA1,0,5.988673300758618,0.14519493343301118
DUOXA2,0,6.091116551579314,0.12605689780143767
DUPD1,0,6.030480129572414,0.12672381366956822
DUS1L,0,6.8293309012000005,0.24155120373815667
DUS2L,0,7.60873949933793,0.19826267557312083
DUS3L,0,7.475870270096551,0.2938774068700467
DUS4L,0,8.129698292075863,0.299722572094251
DUSP1,0,10.355090947062065,0.9663368601079888
DUSP10,0,6.232210702937931,0.10423099348101827
DUSP11,0,7.569238851165517,0.1501582352014756
DUSP12,0,8.26517164806207,0.21997660351678985
DUSP13,0,7.393080839296554,0.23632806448112234
DUSP14,0,8.028361586731036,0.32676605029269207
DUSP15,0,6.085676913027584,0.0982761674862001
DUSP16,0,6.757905804537934,0.2138809726167072
DUSP18,0,6.696602490034484,0.19749140241881621
DUSP19,0,10.981153869999998,0.4243039904747769
DUSP2,0,6.349056225724136,0.24349215354963608
DUSP21,0,6.00427721384138,0.1400720527606998
DUSP22,0,9.32615140124828,0.19614452999857207
DUSP23,0,9.424201164358623,0.4271799323101623
DUSP26,0,10.565870045124143,0.4556877265179148
DUSP27,0,6.388125624786207,0.1960314754253902
DUSP28,0,9.367032725731033,0.45744489884086437
DUSP3,0,12.000899203310345,0.38639995126236687
DUSP4,0,5.999362134744828,0.09460916807701583
DUSP5,0,8.21178308351034,0.6841069113685737
DUSP5P,0,5.987369194213792,0.09857786952421321
DUSP6,0,7.092599904986212,0.3170833564921642
DUSP7,0,6.086613080565517,0.1293375242321592
DUSP8,0,7.466622066379315,0.35958469126348924
DUSP9,0,5.9238150244206915,0.19760926725221753
DUT,0,7.658736898124135,0.22668636424415914
DUX1,0,6.157674044255172,0.1369361432547631
DUX2,0,6.114041868255176,0.17610111738617668
DUX3,0,6.163970807917241,0.13683646564023164
DUX4,0,5.969551281827584,0.11710424099162794
DUX4C,0,6.143678785862068,0.13324936738150386
DUX5,0,5.900241291882757,0.1661400209363677
DUXA,0,5.9504709642896545,0.15579788003820624
DUXAP3,0,9.9560209173931,0.42292077504015
DVL1,0,6.414296094986207,0.12617184027820239
DVL2,0,7.304313984448279,0.1859926943841871
DVL3,0,8.545228502565516,0.35516495267682024
DYDC1,0,5.972983536924139,0.09289435000614232
DYDC2,0,6.296032768268963,0.14456635048228314
DYM,0,8.879502633531036,0.18568983828159516
DYNC1H1,0,10.208576953103448,0.3374802353045634
DYNC1I1,0,8.753270163655174,0.39807699441442157
DYNC1I2,0,9.687763527655175,0.20870547462557618
DYNC1LI1,0,7.1324499252551705,0.34394123252484915
DYNC1LI2,0,11.25147322586207,0.2604239758258714
DYNC2H1,0,6.657020829517241,0.26438830749213854
DYNC2LI1,0,6.746771295834485,0.21198856218699283
DYNLL1,0,10.49676207428276,0.40320116872009626
DYNLL2,0,9.25612337398621,0.29491070365520394
DYNLRB1,0,9.93568218009655,0.18402757815255336
DYNLRB2,0,6.541761170586208,0.16322559418267513
DYNLT1,0,10.123248146179312,0.3524971343757278
DYNLT3,0,8.019955093524135,0.3248329264216137
DYRK1A,0,8.19569014635172,0.2297634141864481
DYRK1B,0,6.888180984648278,0.33769175931420314
