dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_DCM_HF,mean_Control,n_DCM_HF,n_Control,abs_log2FC,direction
GSE57338,DCM_HF_vs_Control,C2CD4B,-0.0548516161820789,0.030921240894573758,-1.7739138079579655,0.077055822137797,0.12637673933097673,5.009979475457626,5.064831091639707,177,136,0.0548516161820789,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ASXL2,0.02724622000585697,0.01536082221305949,1.77374750048814,0.07708339625219185,0.12641182464774045,8.032549063322037,8.00530284331618,177,136,0.02724622000585697,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,AHRR,-0.036857758026960896,0.02078094872437407,-1.7736321144823508,0.07710253223243671,0.12643306744874755,4.570003219333335,4.606860977360296,177,136,0.036857758026960896,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ADRA2A,0.06050605852712687,0.034121785771931715,1.7732383331736006,0.07716786746341989,0.1265300585011976,5.084665599519776,5.024159540992645,177,136,0.06050605852712687,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BC031966,0.040395958881729754,0.022783649845179565,1.7730240394418852,0.07720344159813965,0.12656811480488803,4.430669639050844,4.39027368016912,177,136,0.040395958881729754,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ITGA10,-0.08331756277180924,0.046991786259188505,-1.7730239559794942,0.07720345545604759,0.12656811480488803,4.609868070779662,4.693185633551469,177,136,0.08331756277180924,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TAGLN,-0.14051859244965037,0.0792556325078677,-1.7729792571613268,0.07721087744009114,0.12657013576351614,7.0553488954915275,7.1958674879411735,177,136,0.14051859244965037,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CCDC50,-0.03793965125913967,0.02140184239148219,-1.772728280357743,0.07725256155807032,0.1266283170777924,8.205064691079098,8.243004342338237,177,136,0.03793965125913967,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,EPHA10,-0.029720219149135474,0.016774311728030997,-1.7717698127352075,0.07741192065461285,0.12687381830574881,3.7887967813361567,3.818517000485292,177,136,0.029720219149135474,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LOC93622,0.05085216715046581,0.028701614434478537,1.7717528491839247,0.07741474351193808,0.12687381830574881,5.021029519988702,4.9701773528382365,177,136,0.05085216715046581,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,BRD3,0.027781055380318165,0.01568033073510658,1.7717136104865034,0.0774212734371873,0.12687435225502688,6.486719012299436,6.458937956919119,177,136,0.027781055380318165,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,IGF2R,-0.04750515356127538,0.026839474042898912,-1.7699733417035464,0.0777113347907133,0.12733948689664157,8.058588090666658,8.106093244227937,177,136,0.04750515356127538,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,UBE2NL,-0.05064467823953178,0.0286169444171267,-1.7697444388654542,0.07774955353925793,0.12739190528626107,5.647747946745763,5.698392624985296,177,136,0.05064467823953178,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,OR2A1,-0.04548114563374428,0.025702953755280238,-1.7694910112967444,0.07779188499862938,0.12744538069158134,4.290889576980224,4.33637072261397,177,136,0.04548114563374428,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,LINS,-0.03768278868216246,0.02129603454824919,-1.7694744341622264,0.07779465462948704,0.12744538069158134,5.1128549395310765,5.1505377282132345,177,136,0.03768278868216246,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,MAGEB2,-0.02886991076844425,0.016322402833339942,-1.7687292161099541,0.07791924558313353,0.12763926403196735,3.3651297953050836,3.393999706073528,177,136,0.02886991076844425,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,FLJ30679,-0.03906611080649691,0.02208996034960576,-1.768500721061463,0.07795747972863304,0.12769166683624716,3.2096509849435026,3.2487170957500013,177,136,0.03906611080649691,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,POTEG,-0.016641453843594167,0.009410793002080411,-1.7683370402382987,0.07798487792546484,0.12772631375746885,2.8453055002372865,2.861946954080881,177,136,0.016641453843594167,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CAPN5,0.049305802455218206,0.027885586103853496,1.768146535331551,0.07801677607058502,0.12776832470917465,5.6056592055875765,5.556353403132355,177,136,0.049305802455218206,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,TYMP,-0.07096224916043425,0.04013661393042223,-1.7680178323823976,0.07803833213595833,0.12778767515114128,5.89594729082486,5.966909539985295,177,136,0.07096224916043425,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CPSF1,-0.04738337258977188,0.02680052929638293,-1.7680013728746344,0.07804108924022511,0.12778767515114128,6.270266139858758,6.317649512448532,177,136,0.04738337258977188,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,ACSBG2,-0.022900857804835306,0.01295334089062429,-1.7679499056039736,0.0780497109497509,0.12779156036208214,3.0881765534745784,3.111077411279413,177,136,0.022900857804835306,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,RPL37,-0.03231263923047534,0.018279392369061332,-1.7677086074899233,0.0780901431903902,0.12784752447710188,5.7260289917401135,5.75834163097059,177,136,0.03231263923047534,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,NKAP,0.03960077683449681,0.022404889572837164,1.7675060038013883,0.07812410497241767,0.12789288718267222,5.987762369305084,5.94816159247059,177,136,0.03960077683449681,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,CXCR5,-0.03700037239481557,0.02093475467519993,-1.7674137083940877,0.0781395801497131,0.12790798159462363,3.5248306890169494,3.5618310614117648,177,136,0.03700037239481557,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SALL1,-0.03368321051424883,0.01905865902730201,-1.7673442011841851,0.07815123608363443,0.12791682230753354,4.092576076096045,4.126259286610296,177,136,0.03368321051424883,down_in_DCM_HF
GSE57338,DCM_HF_vs_Control,HMGCR,0.05576863076350147,0.03155801147893814,1.7671782266991545,0.07817907474263029,0.1279492869320894,6.213208969564967,6.157440338801471,177,136,0.05576863076350147,up_in_DCM_HF
GSE57338,DCM_HF_vs_Control,SSTR1,0.03555726562250783,0.020121233907725224,1.7671513479526815,0.07818358383879653,0.1279492869320894,4.186867419203388,4.151310153580879,177,136,0.03555726562250783,up_in_DCM_HF
