feature_id,gene_symbol,cohort,disease,comparison,model,model_formula,n_samples_used,n_hcm,n_control,n_male,n_female,mean_expression_hcm,mean_expression_control,log2FC,SE,t_stat,p_value,FDR,abs_log2FC
PXN,PXN,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.8329921808301854,6.8460698397222215,-0.015253188840987418,0.03500952190626061,-0.43568686490002456,0.6637446660146838,0.8740653866939784,0.015253188840987418
HS.516741,HS.516741,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.151389877018873,6.134917868388889,0.012100040485128064,0.027775047139712544,0.43564428259160437,0.6637754905715729,0.8740653866939784,0.012100040485128064
HS.443281,HS.443281,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.060675175273585,6.047139179361111,0.01202326408523996,0.027600475137971793,0.43561801110803205,0.6637945083065622,0.8740653866939784,0.01202326408523996
HS.371848,HS.371848,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.068611671820753,6.0816927399722225,-0.010516280138041683,0.024144459395795258,-0.435556661909485,0.6638389193956109,0.8740653866939784,0.010516280138041683
HS.105102,HS.105102,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.112955742452828,6.120700231888887,-0.01069131626863692,0.024546395903289643,-0.435555440023034,0.6638398039393881,0.8740653866939784,0.01069131626863692
HS.561434,HS.561434,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.926463853698113,5.9549284018333335,-0.012701318487037216,0.02916303612890628,-0.43552798929764797,0.663859676097562,0.8740653866939784,0.012701318487037216
HS.459438,HS.459438,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.111166992688679,6.098507100500002,0.011679141026073819,0.026817346631188805,0.43550695699666564,0.663874901984844,0.8740653866939784,0.011679141026073819
HS.566144,HS.566144,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.98827918268868,5.972985487833333,0.010949523450898896,0.025146625520541574,0.4354271487422651,0.6639326787504518,0.8740925508217994,0.010949523450898896
HS.579965,HS.579965,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.909349367245288,5.910229925027778,-0.011585314245279282,0.026607543390442467,-0.4354146519757541,0.6639417259016611,0.8740925508217994,0.011585314245279282
LOC642515,LOC642515,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9249282535849055,5.941776690805557,-0.013777661828910607,0.031650853520132596,-0.4353014309755299,0.66402369556209,0.8741351043372207,0.013777661828910607
HS.559593,HS.559593,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.041780320650942,6.052349006277776,-0.011312515618914746,0.025988228171822433,-0.4352938393537836,0.6640291918844662,0.8741351043372207,0.011312515618914746
LOC650341,LOC650341,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.988138361301887,5.9756192535,0.011613786099386476,0.026681534290403163,0.43527429768398784,0.6640433401071473,0.8741351043372207,0.011613786099386476
HSPA9,HSPA9,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.392255605216985,10.324734710250002,0.05608933020475913,0.1288818262186948,0.43519968524951863,0.6640973608283209,0.8741524854056625,0.05608933020475913
HS.566109,HS.566109,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0737516990566,6.067268730472222,0.01022659476376239,0.02349902737445254,0.4351922571433934,0.66410273900501,0.8741524854056625,0.01022659476376239
HS.549813,HS.549813,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.05990516168868,6.064752064194444,-0.010560210078731603,0.024267420070630954,-0.43515998190148925,0.664126107473247,0.8741528419098008,0.010560210078731603
HS.543193,HS.543193,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.960202773433962,5.971464025805556,-0.012853741121226355,0.029549956832761654,-0.43498341449269323,0.6642539546469741,0.8742907132075323,0.012853741121226355
LOC648874,LOC648874,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.182018538235847,6.187587348555556,-0.0126281400110735,0.029035315593681856,-0.43492346312989305,0.6642973658799924,0.8742968438025844,0.0126281400110735
NGEF,NGEF,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.025173476877359,6.011116233444444,0.01301968884101607,0.029942863828787254,0.434817755424545,0.6643739123986157,0.8742968438025844,0.01301968884101607
LOC645438,LOC645438,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.078024640801888,6.0843119445000005,-0.01173245618888721,0.02698417447620415,-0.4347902582394512,0.6643938246188392,0.8742968438025844,0.01173245618888721
HS.578984,HS.578984,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.220103753981131,6.204074970444444,0.01281542697499943,0.029475333619605283,0.43478479804127984,0.6643977786763786,0.8742968438025844,0.01281542697499943
HS.249972,HS.249972,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.033367233264151,6.051976659222222,-0.012146576388260269,0.027941831221399194,-0.43470938937451736,0.6644523875880755,0.8742968438025844,0.012146576388260269
HS.573377,HS.573377,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.107276424405661,6.095731378111111,0.011577918752264332,0.026634317320967833,0.4346992871166865,0.6644597035060433,0.8742968438025844,0.011577918752264332
VSTM3,VSTM3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.102249585009434,6.0875345429722225,0.013946911421173148,0.03208441373646027,0.4346942891253169,0.664463322995487,0.8742968438025844,0.013946911421173148
LOC646193,LOC646193,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9497886259433965,5.939278781888888,0.011461031407530154,0.026366245708854378,0.4346857544334149,0.6644695037421817,0.8742968438025844,0.011461031407530154
HS.542321,HS.542321,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.19277789675472,6.181290624222222,0.011897967471303223,0.027371831184752487,0.4346792653730453,0.6644742030764544,0.8742968438025844,0.011897967471303223
EDG7,EDG7,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.244669333905657,6.248324589499999,-0.014305581728606064,0.03291227307596333,-0.43465796773100407,0.6644896267805722,0.8742968438025844,0.014305581728606064
TAF11,TAF11,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.285930111556605,6.302551326500001,-0.01227536817923108,0.028243987888783073,-0.43461880197541675,0.6645179909069383,0.8743037679076651,0.01227536817923108
HS.547332,HS.547332,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.153543510773587,6.140701653888889,0.012800631862036553,0.029456525054095573,0.434560147150038,0.6645604700683183,0.8743292619830902,0.012800631862036553
HS.538706,HS.538706,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.0339077546509445,6.055627085666666,-0.013667665456442442,0.031456264735577534,-0.43449740683877497,0.6646059092372438,0.8743586484858598,0.013667665456442442
TTTY4C,TTTY4C,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.07615780073585,6.068249247361113,0.010876720538265303,0.02503860655991868,0.4343979970385632,0.6646779085415153,0.8744229743695143,0.010876720538265303
HS.543584,HS.543584,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.04459632523585,6.060247547833334,-0.01752237890260196,0.04034772873830318,-0.43428414561455836,0.6647603712889674,0.8744545663731255,0.01752237890260196
LOC650020,LOC650020,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.260454917066037,6.276539927777777,-0.01312435542860322,0.03022071691358496,-0.43428339129517796,0.6647609176572393,0.8744545663731255,0.01312435542860322
FLJ43826,FLJ43826,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.934818873669811,5.947196185777779,-0.010467022824864131,0.024105055547769372,-0.4342252107289886,0.664803059521016,0.8744545663731255,0.010467022824864131
LOC648251,LOC648251,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.165248411688679,6.154952901111111,0.009720551490302131,0.022386209457060192,0.43422051906319725,0.6648064578766607,0.8744545663731255,0.009720551490302131
LOC646501,LOC646501,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.006273820632079,5.9940339980555555,0.010789635930896081,0.02484915515116444,0.4342053428078208,0.6648174506752085,0.8744545663731255,0.010789635930896081
LYPD6,LYPD6,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.175942376490569,6.156930737111111,0.011526934488613225,0.026550579380685696,0.4341500169671827,0.6648575261199741,0.8744725089764982,0.011526934488613225
FAM125B,FAM125B,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.649618826754718,6.663941064055558,-0.011244856915181635,0.025902966143205513,-0.4341146435900053,0.6648831494432172,0.8744725089764982,0.011244856915181635
C11ORF59,C11ORF59,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,10.263137026641507,10.29153760175,-0.02553577226317473,0.05882587550297838,-0.4340908153909557,0.6649004100382527,0.8744725089764982,0.02553577226317473
HS.539737,HS.539737,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.1006967120283,6.085601962638889,0.01332837761462772,0.030710952528631277,0.43399427621796843,0.6649703426149217,0.8745340927339309,0.01332837761462772
HS.134065,HS.134065,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.039340136160377,6.061027957999999,-0.011644808004061197,0.02683615551141448,-0.4339223626539278,0.665022438418047,0.8745605523744485,0.011644808004061197
PRB2,PRB2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.105954140886794,6.1132318795277785,-0.008578426312607385,0.019771228067816265,-0.4338843436119885,0.6650499809278617,0.8745605523744485,0.008578426312607385
HS.572690,HS.572690,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.042435763245285,6.05274389925,-0.01012924403053054,0.023346221616569414,-0.4338708077431063,0.6650597869612807,0.8745605523744485,0.01012924403053054
HS.557773,HS.557773,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.016556289971701,6.015566382888889,0.011426981709153542,0.026340177728468212,0.43382325764656365,0.6650942349937639,0.8745633222310045,0.011426981709153542
PACAP,PACAP,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.165500198688678,6.179200277666667,-0.013247112200973589,0.030540350046645588,-0.43375770679578673,0.6651417249827262,0.8745633222310045,0.013247112200973589
DUSP5P,DUSP5P,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.983124692283019,5.989351962527775,-0.008481376844602087,0.019554183186280532,-0.4337372092613273,0.6651565752241398,0.8745633222310045,0.008481376844602087
HS.545865,HS.545865,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.183802263132074,6.191997837944445,-0.0147182313793648,0.03394453885113847,-0.4335964451869749,0.6652585608566552,0.8745633222310045,0.0147182313793648
HS.512276,HS.512276,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.299547803801887,6.3036255893333335,-0.012364014933155927,0.028516379433791973,-0.43357590194302653,0.6652734452612485,0.8745633222310045,0.012364014933155927
TAS2R43,TAS2R43,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.2328015747547205,6.215262718388889,0.011344009383425281,0.026164089292392962,0.4335717271353098,0.665276470093269,0.8745633222310045,0.011344009383425281
HS.559830,HS.559830,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.972100609122642,5.966337440166668,0.02074451639878342,0.047848155636361495,0.4335489241516121,0.6652929919562357,0.8745633222310045,0.02074451639878342
HS.552272,HS.552272,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.034085288962263,6.048862234944442,-0.011238058066715455,0.025922044580550023,-0.4335328577880643,0.6653046329112183,0.8745633222310045,0.011238058066715455
XAGE1,XAGE1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.99105784331132,5.992023416194446,-0.005289459781311971,0.012201142160254272,-0.43352169098911136,0.6653127239129819,0.8745633222310045,0.005289459781311971
HS.552544,HS.552544,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.991339789764152,6.004097770249998,-0.010963097677244415,0.025288884374018758,-0.43351448466851544,0.6653179453364598,0.8745633222310045,0.010963097677244415
SIX6,SIX6,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.938712694688678,5.924056889305555,0.011610043069208,0.0267823968091305,0.4334952973756991,0.6653318477928352,0.8745633222310045,0.011610043069208
HS.46941,HS.46941,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.105661344226416,6.101286609027777,0.009721407914299329,0.02242687465293529,0.4334713625835941,0.6653491902879265,0.8745633222310045,0.009721407914299329
DNM3,DNM3,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.266531458349057,6.259040252194443,0.013898261375629849,0.032065659851508575,0.43343132310361565,0.6653782022035707,0.8745633222310045,0.013898261375629849
HS.564011,HS.564011,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.036150278933965,6.044178826305553,-0.009571172712754336,0.02208340135872977,-0.43341025946488826,0.6653934647556847,0.8745633222310045,0.009571172712754336
C18ORF16,C18ORF16,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.057204444707544,6.047153953166666,0.010756663075980794,0.024819852659169098,0.43338948154500845,0.6654085204154144,0.8745633222310045,0.010756663075980794
DDX4,DDX4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.993663801292454,6.00010817475,-0.011674335885895375,0.026940672845683605,-0.4333349784085226,0.6654480139810109,0.874570486041254,0.011674335885895375
LOC651619,LOC651619,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.079645520018867,6.081128327527778,0.01538855821917125,0.03551550612527128,0.43329125494910026,0.6654796971536019,0.874570486041254,0.01538855821917125
HS.97312,HS.97312,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.333591583132075,6.320782635777778,0.013429499824368371,0.030995963789122324,0.43326608314987447,0.6654979375774788,0.874570486041254,0.013429499824368371
LOC392583,LOC392583,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.031809115679245,6.043556265277779,-0.012058494216376588,0.027835368319399957,-0.43320763993528255,0.6655402884805802,0.874570486041254,0.012058494216376588
HS.570977,HS.570977,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.2292420154056565,6.246237004027777,-0.012003821633806729,0.027711450000464277,-0.43317190668859323,0.6655661831260306,0.874570486041254,0.012003821633806729
MORC1,MORC1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.995026743924528,6.011240683416667,-0.01051016480003641,0.02426639830003808,-0.4331159766721507,0.6656067144799297,0.874570486041254,0.01051016480003641
HS.363359,HS.363359,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.938259022113208,5.94821693775,-0.011325691007943221,0.026151097585852497,-0.43308664084792814,0.6656279739544317,0.874570486041254,0.011325691007943221
HS.319265,HS.319265,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.956831124924529,5.943750569611111,0.01124730246516446,0.025971198487055414,0.4330682879640826,0.66564127430407,0.874570486041254,0.01124730246516446
HS.547951,HS.547951,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9253150950943345,5.940384475416665,-0.011354693507543279,0.026219275600352625,-0.43306663695127295,0.66564247079959,0.874570486041254,0.011354693507543279
HS.189623,HS.189623,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.035990512952832,6.046512643361111,-0.014029469698596501,0.032395904320017065,-0.43306306747942364,0.6656450576129134,0.874570486041254,0.014029469698596501
HIST1H2BO,HIST1H2BO,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.030435433801888,6.016016148055556,0.011915032799202592,0.02753441406052701,0.43273238983806206,0.6658847187240204,0.8748374140797596,0.011915032799202592
DDC,DDC,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.074329338688679,6.058447800194444,0.010409866843877928,0.024056876959218775,0.4327189627117741,0.6658944508639125,0.8748374140797596,0.010409866843877928
HS.561031,HS.561031,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.134144344613208,6.131668582111111,0.010605395286634955,0.02451379501561407,0.4326296797325688,0.6659591656693704,0.8748920641461744,0.010605395286634955
HS.574267,HS.574267,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.986188379169813,5.977790634194445,0.009988356206328588,0.023090111175485505,0.43258155538606097,0.6659940485873381,0.8748936998417262,0.009988356206328588
CD7,CD7,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.25327711483019,6.266428792138889,-0.012411686602342145,0.02869548501396545,-0.43253099211606477,0.6660307001451847,0.8748936998417262,0.012411686602342145
HS.538761,HS.538761,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.061891456575474,6.073859074722224,-0.011489561093160234,0.026564580477604335,-0.4325143061395861,0.6660427954068091,0.8748936998417262,0.011489561093160234
ITPK1,ITPK1,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.25817518385849,8.2065955775,0.025366013594598988,0.05864968889514968,0.43250039467296736,0.6660528795603186,0.8748936998417262,0.025366013594598988
HS.463556,HS.463556,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9574756469717,5.979475941777778,-0.01162056706198472,0.026871236545897414,-0.43245375188209934,0.666086690464047,0.8749077460626218,0.01162056706198472
LOC441316,LOC441316,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.979005772877361,5.965041942527777,0.011187485207214664,0.025877592326228067,0.4323232650927753,0.6661812827076105,0.8750016250903112,0.011187485207214664
LOC650687,LOC650687,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.960742622141507,5.969861679861111,-0.011964616252872186,0.027683023342099728,-0.4322004899904362,0.6662702895105003,0.8750881616107719,0.011964616252872186
HS.562927,HS.562927,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.100466087792454,6.113848133055556,-0.012120666393269676,0.028060538080591224,-0.43194704101747927,0.666454044417719,0.8752991312129719,0.012120666393269676
C6ORF174,C6ORF174,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.9822714119716975,5.962341480305557,0.012730401061148821,0.02947819388157386,0.43185824451430527,0.6665184282121143,0.8753375093876499,0.012730401061148821
FAM47C,FAM47C,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.117640207754715,6.130001004861111,-0.00923387705842435,0.021382489207514076,-0.4318429425503673,0.6665295234776012,0.8753375093876499,0.00923387705842435
PFTK2,PFTK2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.073000161952828,6.066041397555555,0.008674967742986808,0.02009113341021221,0.43178090383777806,0.6665745077392088,0.8753442673230274,0.008674967742986808
OPN5,OPN5,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.097302551471698,6.0779001310277785,0.008659470564481207,0.02005565334524113,0.43177205027508886,0.6665809275550825,0.8753442673230274,0.008659470564481207
HS.572614,HS.572614,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.95722842533962,5.9522409595833325,0.013160518079452923,0.03049260447691373,0.4315970480454331,0.666707828666243,0.8754805344610747,0.013160518079452923
HS.563436,HS.563436,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.035423212849058,6.029219103249998,0.009600205759157064,0.02224723085000266,0.43152362754198315,0.6667610716790064,0.8755117861551438,0.009600205759157064
HS.363154,HS.363154,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.944814513660378,5.946930948555556,-0.011337313768090015,0.026274165677998618,-0.4315004292442146,0.6667778949519028,0.8755117861551438,0.011337313768090015
HS.583375,HS.583375,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.164941873226418,6.168040055694446,-0.01220037002209504,0.028277268788758494,-0.4314550359596696,0.6668108143923215,0.8755246350781223,0.01220037002209504
RDHE2,RDHE2,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.073485069047169,6.084576997027778,-0.015573201557620282,0.036099593662949965,-0.4313954805979852,0.6668540052265755,0.8755509690131821,0.015573201557620282
HS.564859,HS.564859,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.102406477575471,6.095397537472223,0.017538581056464504,0.04066546414016621,0.431289336721015,0.6669309858255067,0.8755909905813135,0.017538581056464504
IFNA7,IFNA7,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.061621101726412,6.061038000583334,0.009625105230194055,0.022317313372128902,0.4312842262731508,0.6669346922553394,0.8755909905813135,0.009625105230194055
LOC646173,LOC646173,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.989372179745285,5.970233615583333,0.011643980840139826,0.027000050011756833,0.43125775082155776,0.6669538941097635,0.8755909905813135,0.011643980840139826
NUP155,NUP155,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,7.157195829273582,7.166743492499999,-0.01104020906019121,0.025604158135558525,-0.431188129745957,0.6670043892492936,0.8756206359920214,0.01104020906019121
HS.582279,HS.582279,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.081965590735846,6.084048067388888,-0.010484278909347066,0.024316287233922523,-0.43116281727092515,0.6670227483921677,0.8756206359920214,0.010484278909347066
C21ORF100,C21ORF100,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.067424659103777,6.055955378111109,0.014100735598343189,0.032711353111582714,0.4310654943023522,0.6670933386366031,0.8756829278915362,0.014100735598343189
MAGEA12,MAGEA12,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.229374881603773,6.2183779246111115,0.009841980956201576,0.022836461394163583,0.4309766205160374,0.6671578031268652,0.8757371745678185,0.009841980956201576
LRRTM4,LRRTM4,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.541375318792452,6.5601493200555545,-0.013394442759006205,0.031085185896042245,-0.43089472920641536,0.667217205085068,0.8757793101936823,0.013394442759006205
LOC642938,LOC642938,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,6.083638493547169,6.078050219694443,0.011211957370440232,0.02602259186997423,0.43085475215007224,0.6672462042323788,0.8757793101936823,0.011211957370440232
HS.127773,HS.127773,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,5.957168782349056,5.980901322222222,-0.00954070250599107,0.02214459280259662,-0.4308366647804132,0.6672593248806962,0.8757793101936823,0.00954070250599107
RRP15,RRP15,GSE36961,HCM,HCM_vs_Control,adjusted_age_sex,expression ~ HCM_status + age_years + sex,142,106,36,73,69,8.84980644762264,8.855501683972223,-0.027610251993015058,0.06409741508360854,-0.4307545313176873,0.667318906107917,0.8757847688558771,0.027610251993015058
