dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_HCM,mean_Control,n_HCM,n_Control,abs_log2FC,direction
GSE141910,HCM_vs_Control,ESRRAP1,-0.42919905661813684,0.20240393388693217,-2.1205074840981006,0.03524700740870106,0.08538603710422468,5.81943089374574,6.248629950363879,28,166,0.42919905661813684,down_in_HCM
GSE141910,HCM_vs_Control,PLEKHG2,0.21381755180621792,0.10083553469381196,2.120458352856232,0.03525120086358717,0.08538603710422468,12.02650775800501,11.812690206198804,28,166,0.21381755180621792,up_in_HCM
GSE141910,HCM_vs_Control,ABCB10,-0.21116461860621732,0.0996097502219756,-2.1199191659014,0.03529724980858469,0.08548639268790272,12.133592681403398,12.344757300009617,28,166,0.21116461860621732,down_in_HCM
GSE141910,HCM_vs_Control,NABP1,-0.28477942804130973,0.13434436256263602,-2.119772073863804,0.03530982109641433,0.08550565310110118,10.731097068944488,11.015876496985795,28,166,0.28477942804130973,down_in_HCM
GSE141910,HCM_vs_Control,PEX11B,-0.09924386069817365,0.04684881065616678,-2.1183859164866554,0.03542847891986792,0.08578177220030274,12.530910295752491,12.630154156450656,28,166,0.09924386069817365,down_in_HCM
GSE141910,HCM_vs_Control,DYNLL2,0.1360936238266236,0.0642489121538006,2.1182245623216063,0.03544231341198633,0.08580404710292965,15.992084646530552,15.855991022703932,28,166,0.1360936238266236,up_in_HCM
GSE141910,HCM_vs_Control,C16orf95,0.5375442584216841,0.2537902119492647,2.1180653670329286,0.035455967354695216,0.08582587913669881,5.100098019834184,4.562553761412504,28,166,0.5375442584216841,up_in_HCM
GSE141910,HCM_vs_Control,TRHDE,-0.6196036379460359,0.2925728182746215,-2.1177758125310504,0.03548081360865902,0.0858747943962746,6.246300147748633,6.865903785694672,28,166,0.6196036379460359,down_in_HCM
GSE141910,HCM_vs_Control,MYLK3,-0.5827418273682485,0.27519778308617765,-2.1175382331687027,0.0355012111312865,0.08591293093771332,13.570136107499534,14.15287793486778,28,166,0.5827418273682485,down_in_HCM
GSE141910,HCM_vs_Control,IP6K2,-0.1616894561454174,0.07637737000867874,-2.116981196485879,0.035549075397958735,0.0860175183430153,13.012849364006216,13.174538820151632,28,166,0.1616894561454174,down_in_HCM
GSE141910,HCM_vs_Control,SOCS1,-0.5177076760187784,0.24456768049533853,-2.1168278448331033,0.03556226211988343,0.08603818068810794,7.047870264885707,7.565577940904487,28,166,0.5177076760187784,down_in_HCM
GSE141910,HCM_vs_Control,SPSB1,-0.1926646716923986,0.09102337102565537,-2.116650586782763,0.03557750979507992,0.08605543335335424,11.190655540834566,11.38332021252697,28,166,0.1926646716923986,down_in_HCM
GSE141910,HCM_vs_Control,HOXC6,0.48117418862901434,0.2273295884839892,2.1166368700082496,0.03557868994147752,0.08605543335335424,4.566503239232746,4.08532905060373,28,166,0.48117418862901434,up_in_HCM
GSE141910,HCM_vs_Control,CDKN1B,0.14430797642759502,0.06817994041715265,2.116575279248706,0.035583989423771,0.08605582629095508,13.530114352292376,13.38580637586479,28,166,0.14430797642759502,up_in_HCM
GSE141910,HCM_vs_Control,FREM2,-0.6805298707371237,0.3215314003124957,-2.116526939750575,0.035588149196972514,0.08605582629095508,5.574490059708908,6.255019930446032,28,166,0.6805298707371237,down_in_HCM
GSE141910,HCM_vs_Control,VN1R81P,-0.6589303939103834,0.31134015259284054,-2.1164324242241537,0.03559628377756601,0.08606012896497313,5.49350112497259,6.152431518882971,28,166,0.6589303939103834,down_in_HCM
GSE141910,HCM_vs_Control,CCDC174,-0.08927414056539418,0.04218210857305212,-2.116398245260471,0.03559922582043776,0.08606012896497313,11.647970128032453,11.737244268597847,28,166,0.08927414056539418,down_in_HCM
GSE141910,HCM_vs_Control,OSGEPL1,-0.20666791950007124,0.09767196673407956,-2.1159389578254593,0.03563878046074061,0.08614377748562645,11.08152330129177,11.288191220791846,28,166,0.20666791950007124,down_in_HCM
GSE141910,HCM_vs_Control,NAV2,0.2540836798875282,0.1200836847227077,2.1158884362538326,0.035643133773018885,0.08614377748562645,13.191851752845434,12.937768072957908,28,166,0.2540836798875282,up_in_HCM
GSE141910,HCM_vs_Control,ITGA6,-0.20771247078088861,0.09818830684311666,-2.115450173845726,0.035680916890996506,0.0862238368885287,14.405246074432629,14.612958545213512,28,166,0.20771247078088861,down_in_HCM
GSE141910,HCM_vs_Control,GRIN3A,0.581177377649449,0.27476319944803446,2.1151936606392816,0.035703047166053596,0.08626605484013969,8.307398991362186,7.7262216137127355,28,166,0.581177377649449,up_in_HCM
GSE141910,HCM_vs_Control,N4BP3,-0.2833340303960292,0.13397150261398666,-2.11488282856991,0.03572987952662053,0.08631962151589795,9.477646993714421,9.760981024110453,28,166,0.2833340303960292,down_in_HCM
GSE141910,HCM_vs_Control,NPEPL1,0.3913861966131875,0.1850853177976929,2.1146258453681956,0.03575207650973827,0.08636197709091657,10.700220865785772,10.308834669172583,28,166,0.3913861966131875,up_in_HCM
GSE141910,HCM_vs_Control,ZFP62,0.14529001459154328,0.06871035396498508,2.1145286875626246,0.03576047162485237,0.08637098645673737,12.018965887014366,11.873675872422824,28,166,0.14529001459154328,up_in_HCM
GSE141910,HCM_vs_Control,ECM1,0.268279478024414,0.12688423989166106,2.114364071168192,0.035774699502356275,0.08639407929651992,12.64650535520031,12.378225877175902,28,166,0.268279478024414,up_in_HCM
GSE141910,HCM_vs_Control,HSPBAP1,-0.12818190527448542,0.06064244262276149,-2.113732556451704,0.03582932678292063,0.08650473422310107,11.063912996406344,11.192094901680832,28,166,0.12818190527448542,down_in_HCM
GSE141910,HCM_vs_Control,TSNAX,-0.20622680764980933,0.0975655195165319,-2.113726331512696,0.03582986560917944,0.08650473422310107,13.054210697295087,13.260437504944901,28,166,0.20622680764980933,down_in_HCM
GSE141910,HCM_vs_Control,SUCLA2,-0.21785575283384034,0.10307379322120132,-2.113590137953994,0.03584165616923432,0.08652191689412374,15.098348524136158,15.31620427697,28,166,0.21785575283384034,down_in_HCM
GSE141910,HCM_vs_Control,DIS3L,-0.24297914838177914,0.11496391076588316,-2.113525425179655,0.03584725965749413,0.0865241614131928,12.929327592169761,13.172306740551544,28,166,0.24297914838177914,down_in_HCM
GSE141910,HCM_vs_Control,KNL1,-0.4609214787265888,0.21809874349106895,-2.1133614588910428,0.035861460892467764,0.0865471549344617,6.800348947976931,7.261270426703519,28,166,0.4609214787265888,down_in_HCM
GSE141910,HCM_vs_Control,ZC2HC1A,0.283341361671406,0.13408185521775395,2.1131969065556935,0.03587571774632655,0.08657027667332422,11.313451068444767,11.030109706773363,28,166,0.283341361671406,up_in_HCM
GSE141910,HCM_vs_Control,AHNAK2,-0.30161141148918985,0.1427604042132261,-2.1127105456965842,0.03591788464745217,0.08666073224009932,10.630923984562639,10.932535396051833,28,166,0.30161141148918985,down_in_HCM
GSE141910,HCM_vs_Control,CMC2,-0.19517594205735778,0.0924008014660325,-2.11227542359691,0.035955645301226684,0.08674053446202888,13.39866039145947,13.593836333516835,28,166,0.19517594205735778,down_in_HCM
GSE141910,HCM_vs_Control,SOX9-AS1,0.31888940904698804,0.15098138702496655,2.112110739810967,0.03596994574360899,0.08676319987444352,11.92042276750949,11.601533358462502,28,166,0.31888940904698804,up_in_HCM
GSE141910,HCM_vs_Control,PARP8,0.2520726789900797,0.11934924331253709,2.112059297518819,0.0359744137760616,0.08676319987444352,11.416794689818412,11.164722010828324,28,166,0.2520726789900797,up_in_HCM
GSE141910,HCM_vs_Control,DPP4,-0.2989197486134243,0.1415361101182452,-2.111968093256867,0.03598233651617074,0.0867710037676005,10.804875025818339,11.103794774431762,28,166,0.2989197486134243,down_in_HCM
GSE141910,HCM_vs_Control,MIR3685,-0.4615580217589982,0.21855793888378933,-2.1118337046746025,0.035994013328103903,0.08678156920264085,6.943711930187506,7.40526995194651,28,166,0.4615580217589982,down_in_HCM
GSE141910,HCM_vs_Control,PPP1R3B,-0.21434814751779985,0.10149974216733663,-2.1118097735107217,0.035996093010699455,0.08678156920264085,14.406858524278974,14.621206671796768,28,166,0.21434814751779985,down_in_HCM
GSE141910,HCM_vs_Control,G3BP1,-0.16925917479831093,0.08016392442703159,-2.1114132823222422,0.03603056419287123,0.08684307622959135,14.396276928322,14.565536103120309,28,166,0.16925917479831093,down_in_HCM
GSE141910,HCM_vs_Control,SARS2,0.24356171077934502,0.11535628133984055,2.1113866358244526,0.03603288187227395,0.08684307622959135,8.478324488194854,8.23476277741551,28,166,0.24356171077934502,up_in_HCM
GSE141910,HCM_vs_Control,SUV39H2-DT,0.339019543437992,0.16056969373645716,2.1113544875686463,0.03603567825828989,0.08684307622959135,6.531600684421896,6.192581140983907,28,166,0.339019543437992,up_in_HCM
GSE141910,HCM_vs_Control,DUSP28,0.1753864783790688,0.08307378919019096,2.111213176728163,0.036047972261235066,0.08686139665133995,11.175332979631225,10.999946501252161,28,166,0.1753864783790688,up_in_HCM
GSE141910,HCM_vs_Control,WASHC4,-0.2741707651396205,0.12987557748027145,-2.111026341201586,0.03606423243128968,0.08688926795945677,13.116102654863779,13.390273420003403,28,166,0.2741707651396205,down_in_HCM
GSE141910,HCM_vs_Control,TMEM170B,-0.2357078375407723,0.11167409198504,-2.1106761053615553,0.03609473020049444,0.08694619101267693,11.382235898780362,11.617943736321138,28,166,0.2357078375407723,down_in_HCM
GSE141910,HCM_vs_Control,LPAR1,-0.20142920252896457,0.09543484980269679,-2.1106461941879915,0.03609733582666186,0.08694619101267693,11.97578822008814,12.177217422617105,28,166,0.20142920252896457,down_in_HCM
GSE141910,HCM_vs_Control,CYP7A1,-0.42654048394825134,0.20209506692906853,-2.1105932491561448,0.0361019483775967,0.08694619101267693,4.118932932470435,4.545473416418689,28,166,0.42654048394825134,down_in_HCM
GSE141910,HCM_vs_Control,FTH1P19,-0.5380666476339061,0.2549527983365442,-2.1104559398624225,0.036113913070513315,0.08696369311581854,4.134491273240949,4.672557920874857,28,166,0.5380666476339061,down_in_HCM
GSE141910,HCM_vs_Control,DAGLA,0.32919544035918247,0.15599087232039013,2.1103506600248183,0.03612308912637167,0.08697447639439701,9.237905745607842,8.90871030524866,28,166,0.32919544035918247,up_in_HCM
GSE141910,HCM_vs_Control,MACIR,-0.19177695906772968,0.09088603348537112,-2.1100817332797104,0.036146537531365354,0.08701961629625056,10.596292712088388,10.788069671156121,28,166,0.19177695906772968,down_in_HCM
GSE141910,HCM_vs_Control,MYSM1,-0.3115661407689419,0.1476692951716366,-2.109891161915599,0.03616316184771266,0.08703706881379113,13.203857207219146,13.515423347988094,28,166,0.3115661407689419,down_in_HCM
GSE141910,HCM_vs_Control,FLYWCH1,0.3102490742184976,0.14704508316668413,2.1098908412110067,0.03616318982961602,0.08703706881379113,12.631286144954785,12.321037070736281,28,166,0.3102490742184976,up_in_HCM
GSE141910,HCM_vs_Control,RNU7-45P,-0.5154158280136367,0.24431969762829917,-2.1095958820224774,0.03618893328930206,0.08708770596449357,4.708307171897819,5.223722999911458,28,166,0.5154158280136367,down_in_HCM
GSE141910,HCM_vs_Control,LINC01569,0.2536860104547518,0.12027425146115828,2.1092295929746685,0.036220924193003344,0.08715063460479984,8.197396314857794,7.943710304403039,28,166,0.2536860104547518,up_in_HCM
GSE141910,HCM_vs_Control,ADGRB3-DT,-0.30475856232981413,0.14449089538825421,-2.109188689785005,0.036224498097765616,0.08715063460479984,9.020605829992178,9.325364392321998,28,166,0.30475856232981413,down_in_HCM
GSE141910,HCM_vs_Control,CYB5D1,-0.2479773746474324,0.11757342835292846,-2.1091277010572593,0.03622982753339269,0.0871521306036511,12.319554377262284,12.56753175190973,28,166,0.2479773746474324,down_in_HCM
GSE141910,HCM_vs_Control,TSPAN4,0.4897744447841847,0.23223121181635173,2.1089949148243603,0.03624143324800105,0.08715906418786856,11.966944071313293,11.47716962652911,28,166,0.4897744447841847,up_in_HCM
GSE141910,HCM_vs_Control,LARP1,-0.1612840405113865,0.07647464928206107,-2.1089869914476282,0.036242125863890896,0.08715906418786856,14.794006543971209,14.955290584482599,28,166,0.1612840405113865,down_in_HCM
GSE141910,HCM_vs_Control,CA4,0.3823391756194068,0.1813453525589569,2.108348354254654,0.03629798925031526,0.0872820723459003,12.15155230141777,11.769213125798357,28,166,0.3823391756194068,up_in_HCM
GSE141910,HCM_vs_Control,HJV,0.3849471769822391,0.1826171426140608,2.1079465567796025,0.03633317349503364,0.0873520895279231,13.713558099854167,13.32861092287193,28,166,0.3849471769822391,up_in_HCM
GSE141910,HCM_vs_Control,PIM3,-0.34374478980709394,0.16307389904250033,-2.107908082319827,0.03633654412869528,0.0873520895279231,12.272556587400421,12.616301377207522,28,166,0.34374478980709394,down_in_HCM
GSE141910,HCM_vs_Control,MANBA,0.12587196768121217,0.059724765927806386,2.1075338802225305,0.03636934087978163,0.08741958033074491,12.353623059765999,12.227751092084787,28,166,0.12587196768121217,up_in_HCM
GSE141910,HCM_vs_Control,WNT11,0.41911357850908104,0.19887392991820244,2.1074334815099394,0.03637814459818086,0.08742938997093629,10.198918613358478,9.779805034849401,28,166,0.41911357850908104,up_in_HCM
GSE141910,HCM_vs_Control,CHMP5,0.12821938987213627,0.06084336595807685,2.1073684509907586,0.036383847942586055,0.0874317467498826,13.956348399941252,13.82812901006911,28,166,0.12821938987213627,up_in_HCM
GSE141910,HCM_vs_Control,PLAAT1,0.23212538647757572,0.1101700432762055,2.1069737251134413,0.03641848290177476,0.0875036176457568,10.311136896815738,10.079011510338162,28,166,0.23212538647757572,up_in_HCM
GSE141910,HCM_vs_Control,VASP,-0.26390074063407065,0.12527695924767981,-2.1065385224774142,0.03645670228399149,0.08758408115540287,12.945010599117934,13.208911339752003,28,166,0.26390074063407065,down_in_HCM
GSE141910,HCM_vs_Control,ATP8B1-AS1,-0.21746269348787992,0.10324771344502227,-2.106222852128103,0.03648444592116151,0.08763935997644519,7.465677716600602,7.683140410088481,28,166,0.21746269348787992,down_in_HCM
GSE141910,HCM_vs_Control,KANSL2,-0.10969149242943055,0.05208172146137695,-2.106141835399511,0.0364915692429306,0.08764509877975794,12.633508797029219,12.743200289458654,28,166,0.10969149242943055,down_in_HCM
GSE141910,HCM_vs_Control,CEP20,-0.12352013603330031,0.05866472756560279,-2.1055264578732067,0.036545714748761074,0.08776375887194368,12.909938875525953,13.03345901155926,28,166,0.12352013603330031,down_in_HCM
GSE141910,HCM_vs_Control,ZC3H12C,-0.2239814850722654,0.10638877658083169,-2.105311220512904,0.036564669215251845,0.08779788860985181,12.407890818377167,12.631872303449423,28,166,0.2239814850722654,down_in_HCM
GSE141910,HCM_vs_Control,PIGC,-0.09634312491698471,0.045765436021078555,-2.1051503775165865,0.036578839056612064,0.08781240822901448,12.062885389972278,12.159228514889268,28,166,0.09634312491698471,down_in_HCM
GSE141910,HCM_vs_Control,GUCY1A2,-0.3639941427998093,0.17290775166178124,-2.105134901712246,0.036580202682556025,0.08781240822901448,11.96416378573454,12.328157928534354,28,166,0.3639941427998093,down_in_HCM
GSE141910,HCM_vs_Control,GTPBP10,-0.1814278841918689,0.08618983145929503,-2.1049801481228334,0.03659384095032032,0.08783375826698821,11.895150599873423,12.076578484065294,28,166,0.1814278841918689,down_in_HCM
GSE141910,HCM_vs_Control,POLR3E,-0.10718754740451059,0.050923259776221794,-2.1048838561305327,0.03660232926361304,0.08784274327939696,12.637163013660782,12.744350561065298,28,166,0.10718754740451059,down_in_HCM
GSE141910,HCM_vs_Control,URGCP,0.13695999568904688,0.06509897041704835,2.1038734531687666,0.03669150010217787,0.08804533264959416,13.097968545142729,12.961008549453684,28,166,0.13695999568904688,up_in_HCM
GSE141910,HCM_vs_Control,RNFT1,-0.2924528064699444,0.13902350045642312,-2.1036213698389337,0.03671377619735051,0.0880873689400661,10.993634837111742,11.28608764358169,28,166,0.2924528064699444,down_in_HCM
GSE141910,HCM_vs_Control,UBXN8,-0.15586144246943756,0.07410287966205965,-2.1033115471386727,0.0367411705077992,0.08814167287947217,9.941276669052682,10.097138111522124,28,166,0.15586144246943756,down_in_HCM
GSE141910,HCM_vs_Control,AFAP1L2,0.2096796581745337,0.09972671741553864,2.1025424641307113,0.0368092481547768,0.08829354898799986,10.885869077001363,10.676189418826834,28,166,0.2096796581745337,up_in_HCM
GSE141910,HCM_vs_Control,C6orf141,0.4274760104801566,0.20343609786611758,2.101279050099953,0.036921318013413126,0.0885508952432073,7.080563832266125,6.653087821785964,28,166,0.4274760104801566,up_in_HCM
GSE141910,HCM_vs_Control,SLC1A4,0.27423259641097275,0.13051358929233986,2.101180405028276,0.03693008053678848,0.0885604379504618,12.030546483334698,11.756313886923728,28,166,0.27423259641097275,up_in_HCM
GSE141910,HCM_vs_Control,SLC8A2,0.48311806841957344,0.2300172603503463,2.1003557197565157,0.037003406200145014,0.08870679323593124,4.753743274743807,4.270625206324234,28,166,0.48311806841957344,up_in_HCM
GSE141910,HCM_vs_Control,DLGAP4-AS1,0.5807414114672389,0.2764972110274259,2.1003517876700566,0.03700375611483195,0.08870679323593124,5.624461481993768,5.04372007052653,28,166,0.5807414114672389,up_in_HCM
GSE141910,HCM_vs_Control,TMEM86B,0.3717039677320922,0.17697388135552738,2.1003323478302796,0.0370054860995569,0.08870679323593124,8.812230441083422,8.440526473351337,28,166,0.3717039677320922,up_in_HCM
GSE141910,HCM_vs_Control,MAP3K14,0.21963769152174561,0.10458256784380177,2.100136724982535,0.03702289877667218,0.08873704363704456,12.084905283104694,11.865267591582956,28,166,0.21963769152174561,up_in_HCM
GSE141910,HCM_vs_Control,JUND,0.40770350706200986,0.1942097349999491,2.099294904357481,0.03709791072355463,0.08889381709168412,13.382553743322832,12.974850236260824,28,166,0.40770350706200986,up_in_HCM
GSE141910,HCM_vs_Control,DPF3,0.24610652248635861,0.1172329445753182,2.099294898527807,0.037097911243469534,0.08889381709168412,12.704409445288631,12.458302922802273,28,166,0.24610652248635861,up_in_HCM
GSE141910,HCM_vs_Control,RRP36,-0.164815198389007,0.0785298458137218,-2.0987587162715178,0.037145756687449655,0.0889900988345749,12.263292372683626,12.428107571072628,28,166,0.164815198389007,down_in_HCM
GSE141910,HCM_vs_Control,LINC01151,-0.4156510125587826,0.1980481765417083,-2.098736882191126,0.03714770614128422,0.0889900988345749,7.675228940932245,8.090879953491028,28,166,0.4156510125587826,down_in_HCM
GSE141910,HCM_vs_Control,MSH6,-0.12407328697228154,0.059120101440674956,-2.0986649878600923,0.037154125840374426,0.08899396192041037,12.325854961404264,12.449928248376535,28,166,0.12407328697228154,down_in_HCM
GSE141910,HCM_vs_Control,RARA-AS1,0.38070069817026925,0.18143607074618834,2.098263573525206,0.0371899870439187,0.08906242799022354,8.788281888981771,8.4075811908115,28,166,0.38070069817026925,up_in_HCM
GSE141910,HCM_vs_Control,UBE2C,-0.7086376993854312,0.33773352502862125,-2.0982154475940096,0.0371942884694067,0.08906242799022354,5.824801319047834,6.533439018433263,28,166,0.7086376993854312,down_in_HCM
GSE141910,HCM_vs_Control,GEMIN4,0.15491031017609103,0.07383067713747894,2.0981835218392346,0.03719714218227237,0.08906242799022354,11.46979032024242,11.314880010066334,28,166,0.15491031017609103,up_in_HCM
GSE141910,HCM_vs_Control,RPL3L,0.2881090852846285,0.13733874409767194,2.097799038265068,0.037231524355757266,0.08913322260418134,15.33353398997385,15.045424904689233,28,166,0.2881090852846285,up_in_HCM
GSE141910,HCM_vs_Control,LEMD3,-0.21501670459796035,0.10251422791187288,-2.09743280496441,0.0372642998629606,0.0892001530078859,12.19835939845568,12.413376103053638,28,166,0.21501670459796035,down_in_HCM
GSE141910,HCM_vs_Control,OGFOD2,-0.37772575854134993,0.18011313848318267,-2.0971582735293826,0.03728888487674728,0.08924746292478634,6.362027176058164,6.739752934599513,28,166,0.37772575854134993,down_in_HCM
GSE141910,HCM_vs_Control,ZFHX2,0.3192148658419256,0.1522872630440031,2.0961363377427635,0.03738052426432739,0.08945522824528089,7.14770802901755,6.828493163175623,28,166,0.3192148658419256,up_in_HCM
GSE141910,HCM_vs_Control,CCDC87,0.4231048514783956,0.2018662981570852,2.09596577210303,0.03739583808370216,0.08948030896259249,5.366612377493473,4.943507526015081,28,166,0.4231048514783956,up_in_HCM
GSE141910,HCM_vs_Control,MRPL47,-0.16935157365925152,0.08081425109782885,-2.0955657122188107,0.03743177759791352,0.08955472973251137,13.456311575933956,13.625663149593208,28,166,0.16935157365925152,down_in_HCM
GSE141910,HCM_vs_Control,CTSL,-0.1429161026386166,0.06821083775199281,-2.0952110742026657,0.037463661390717905,0.08961942929659654,14.90090049083491,15.043816593473533,28,166,0.1429161026386166,down_in_HCM
GSE141910,HCM_vs_Control,NRIP1,-0.2671601138229961,0.12751533013625768,-2.095121531956351,0.0374717153841968,0.0896271145875498,12.22538417198657,12.492544285809567,28,166,0.2671601138229961,down_in_HCM
GSE141910,HCM_vs_Control,CPSF2,-0.16319720868197157,0.07792965272425488,-2.0941606048140127,0.03755824074513164,0.08982246620780546,13.109614349388552,13.272811558070527,28,166,0.16319720868197157,down_in_HCM
GSE141910,HCM_vs_Control,RAB34,0.29146145095581355,0.13919247697074966,2.093945429371604,0.03757763938400802,0.08985725108707575,12.256847432987628,11.965385982031824,28,166,0.29146145095581355,up_in_HCM
GSE141910,HCM_vs_Control,VCPIP1,-0.17391232468546058,0.08307046482494397,-2.0935518424261796,0.03761314452734501,0.08993053656654244,12.09167212072062,12.265584445406084,28,166,0.17391232468546058,down_in_HCM
GSE141910,HCM_vs_Control,C19orf73,0.5019175037441442,0.2398057221211616,2.093017211201286,0.0376614192306538,0.09003433034828175,6.65455080796216,6.152633304218021,28,166,0.5019175037441442,up_in_HCM
GSE141910,HCM_vs_Control,CROCC,0.3952596867103647,0.1888790484795051,2.09266030241175,0.03769367599180827,0.09009980937848244,10.868140169660336,10.472880482949973,28,166,0.3952596867103647,up_in_HCM
GSE141910,HCM_vs_Control,OR52N4,0.5416855390213423,0.25893637145828363,2.0919638904749673,0.03775668463582604,0.09023876874038828,5.3330476129561,4.791362073934758,28,166,0.5416855390213423,up_in_HCM
GSE141910,HCM_vs_Control,PRELID3B,-0.15201439821995544,0.072684923615694,-2.091415807543516,0.03780633652901056,0.09034279525643744,13.354693280375136,13.506707678595092,28,166,0.15201439821995544,down_in_HCM
GSE141910,HCM_vs_Control,RUNX1T1,0.15211349431089172,0.07273529646659825,2.091329817851857,0.037814131579591855,0.09034279525643744,12.407787887270487,12.255674392959603,28,166,0.15211349431089172,up_in_HCM
GSE141910,HCM_vs_Control,YBX3P1,-0.5017840715217429,0.23993631655904288,-2.0913218920665777,0.03781485012921373,0.09034279525643744,7.183578501350955,7.685362572872699,28,166,0.5017840715217429,down_in_HCM
GSE141910,HCM_vs_Control,NUAK1,-0.22235858805018505,0.1063411402919556,-2.0909930760541773,0.03784467082123664,0.09040237302110372,14.005832500515547,14.22819108856573,28,166,0.22235858805018505,down_in_HCM
GSE141910,HCM_vs_Control,LRFN1,0.5946430737179478,0.2844258308379941,2.090678866845431,0.03787318564042658,0.09045881637997899,5.144265988118237,4.549622914400293,28,166,0.5946430737179478,up_in_HCM
GSE141910,HCM_vs_Control,POLR2B,-0.23824404614022932,0.11397934988078465,-2.090238682615911,0.03791316380000084,0.09054262144342307,14.477973626172444,14.716217672312682,28,166,0.23824404614022932,down_in_HCM
GSE141910,HCM_vs_Control,IQGAP2,0.2682688021963122,0.12836454143227966,2.0898980294947016,0.03794412722709209,0.09060487906038384,11.582575754154075,11.314306951957768,28,166,0.2682688021963122,up_in_HCM
GSE141910,HCM_vs_Control,ZBTB34,-0.1692440023075471,0.08098834107527486,-2.089732917855951,0.03795914273148809,0.09062904428527714,11.10620382870353,11.275447831011084,28,166,0.1692440023075471,down_in_HCM
GSE141910,HCM_vs_Control,TSSC2,0.34305883500228124,0.16418096823736986,2.0895164566595383,0.037978835758356325,0.09066436961888467,7.869352635097174,7.526293800094889,28,166,0.34305883500228124,up_in_HCM
GSE141910,HCM_vs_Control,METTL25,0.1443063208296782,0.06907321311470843,2.0891792103261757,0.038009534924881835,0.09071781371249912,10.531496668522843,10.387190347693169,28,166,0.1443063208296782,up_in_HCM
GSE141910,HCM_vs_Control,LRRC47,0.17041932698769585,0.08157302147523093,2.0891628617611335,0.03801102365731408,0.09071781371249912,13.832588969577786,13.662169642590085,28,166,0.17041932698769585,up_in_HCM
GSE141910,HCM_vs_Control,KBTBD8,-0.29860007527975824,0.1429377095414787,-2.0890223877073413,0.03802381756021398,0.09073665048881688,10.52912204351502,10.827722118794776,28,166,0.29860007527975824,down_in_HCM
GSE141910,HCM_vs_Control,NGF-AS1,-0.5281299779500069,0.25294556519136147,-2.08791949979617,0.03812439317113166,0.090964929859152,5.859118588799554,6.3872485667495615,28,166,0.5281299779500069,down_in_HCM
GSE141910,HCM_vs_Control,TPSAB1,0.6467692018432569,0.3097917291599301,2.0877549042290995,0.03813942266152567,0.09098906336763204,9.46735163203279,8.820582430189534,28,166,0.6467692018432569,up_in_HCM
GSE141910,HCM_vs_Control,LOC101927468,0.36446692449868734,0.17460644888754537,2.0873623329538127,0.038175289484695396,0.09106289579051229,6.659747833493417,6.295280908994733,28,166,0.36446692449868734,up_in_HCM
GSE141910,HCM_vs_Control,INSIG2,-0.18138251087502405,0.08691331065741677,-2.086935930791698,0.03821427997142508,0.09113892361396726,12.279351030470048,12.460733541345068,28,166,0.18138251087502405,down_in_HCM
GSE141910,HCM_vs_Control,ATF6B,0.14023958898274702,0.0671997595148752,2.0869061138783374,0.03821700772512439,0.09113892361396726,12.837994393233647,12.697754804250902,28,166,0.14023958898274702,up_in_HCM
GSE141910,HCM_vs_Control,ZNF81,-0.3314988500488076,0.15887009684422596,-2.086603184826193,0.038244730175152085,0.09119328821903537,10.06994992899529,10.401448779044097,28,166,0.3314988500488076,down_in_HCM
GSE141910,HCM_vs_Control,RBM24,0.24996250178921137,0.11983323935544145,2.085919592374442,0.038307352228366016,0.09133084504877528,15.535115207821319,15.285152706032124,28,166,0.24996250178921137,up_in_HCM
GSE141910,HCM_vs_Control,MRE11,-0.27258122315900746,0.13068075667847642,-2.085855868049948,0.03831319431512648,0.09133301137727744,10.618403585859436,10.890984809018445,28,166,0.27258122315900746,down_in_HCM
GSE141910,HCM_vs_Control,CREB3L2,0.19494573777955987,0.09353801799827756,2.08413372392763,0.038471365498136095,0.09169826052104976,13.243975934238623,13.04903019645907,28,166,0.19494573777955987,up_in_HCM
GSE141910,HCM_vs_Control,CHST5,0.5118122929543698,0.24558443541501873,2.0840583487689135,0.038478301125063466,0.09170298516069772,4.811500943969997,4.299688651015627,28,166,0.5118122929543698,up_in_HCM
GSE141910,HCM_vs_Control,FKBP14,-0.2556288714322365,0.12270515145105267,-2.0832774207870757,0.038550221077751294,0.09186256182422572,11.957227354093595,12.212856225525838,28,166,0.2556288714322365,down_in_HCM
GSE141910,HCM_vs_Control,CTAGE3P,0.46323251243065605,0.22239575545218054,2.082919754870322,0.03858319892286197,0.09192931295481901,5.83898299575023,5.375750483319573,28,166,0.46323251243065605,up_in_HCM
GSE141910,HCM_vs_Control,PTPN5,-0.4108530388516626,0.1972777392783273,-2.082612262055653,0.038611569973872335,0.09198507205331341,10.423959602965457,10.834812641817123,28,166,0.4108530388516626,down_in_HCM
GSE141910,HCM_vs_Control,SCYL3,-0.1167249819063575,0.056052151772706865,-2.0824353430655216,0.03862790163077271,0.0920121388176139,11.381440639171894,11.498165621078243,28,166,0.1167249819063575,down_in_HCM
GSE141910,HCM_vs_Control,PEAK3,-0.535795011987541,0.2573550457451677,-2.081929306791536,0.03867464726190054,0.09210765988963465,4.72413782174774,5.259932833735287,28,166,0.535795011987541,down_in_HCM
