dataset,contrast,gene_symbol,log2FC,SE,t_stat,p_value,FDR,mean_DCM,mean_Control,n_DCM,n_Control,abs_log2FC,direction
GSE141910,DCM_vs_Control,SZT2,-0.09498799882002196,0.03697915875438928,-2.568690095167383,0.010647643498061491,0.0179216132448052,12.634469994948855,12.729457993768873,166,166,0.09498799882002196,down_in_DCM
GSE141910,DCM_vs_Control,TOB1-AS1,0.19014056979520255,0.07403206387180658,2.568354302865967,0.01065775762904551,0.017937006089683592,8.968084252007502,8.777943682212298,166,166,0.19014056979520255,up_in_DCM
GSE141910,DCM_vs_Control,BASP1,0.2354311427101825,0.09168170693062315,2.567918405885883,0.010670899733856086,0.017957491752829537,9.34906672189934,9.113635579189147,166,166,0.2354311427101825,up_in_DCM
GSE141910,DCM_vs_Control,SF3B1,-0.16756395350854625,0.06526754906906226,-2.56733944967414,0.010688377393771882,0.017985269104789935,15.8252280847531,15.992792038261646,166,166,0.16756395350854625,down_in_DCM
GSE141910,DCM_vs_Control,SUGT1P1,-0.14980130822426574,0.05835323068412397,-2.5671467795016505,0.01069419943219782,0.017993430345203874,7.575529016355546,7.7253303245798035,166,166,0.14980130822426574,down_in_DCM
GSE141910,DCM_vs_Control,ALKBH8,-0.12518790476093145,0.048768226487681206,-2.5669972803409973,0.010698718895964705,0.017999398666030043,11.246498269172887,11.371686173933815,166,166,0.12518790476093145,down_in_DCM
GSE141910,DCM_vs_Control,VPS26B,-0.05486626284698204,0.021374002472694713,-2.566962501154086,0.010699770539586444,0.017999532212572816,13.46255011206621,13.517416374913209,166,166,0.05486626284698204,down_in_DCM
GSE141910,DCM_vs_Control,LINC01703,0.25301556787669566,0.09857615022139314,2.566701654593383,0.010707660890777354,0.018010692550430227,5.9684389995859055,5.715423431709209,166,166,0.25301556787669566,up_in_DCM
GSE141910,DCM_vs_Control,CACNB3,0.13801687094801007,0.053772551306955844,2.5666788648385492,0.010708350505190164,0.018010692550430227,10.16631698624503,10.028300115297025,166,166,0.13801687094801007,up_in_DCM
GSE141910,DCM_vs_Control,CCNI2,0.3996017641208609,0.155695682564042,2.566556487245518,0.010712054310496736,0.018015285378835944,4.798879910189824,4.399278146068965,166,166,0.3996017641208609,up_in_DCM
GSE141910,DCM_vs_Control,MRPL9,0.08895586567688163,0.03466467774971284,2.5661818153673313,0.010723401015482716,0.018031169514097594,12.695437656226815,12.60648179054993,166,166,0.08895586567688163,up_in_DCM
GSE141910,DCM_vs_Control,USP42,-0.09570010255864236,0.0372928210778202,-2.5661802940287544,0.010723447110150408,0.018031169514097594,10.712248697440911,10.807948799999544,166,166,0.09570010255864236,down_in_DCM
GSE141910,DCM_vs_Control,SHCBP1,-0.2065971472723267,0.08052443359882766,-2.5656454573973497,0.010739662966505916,0.018056795976652804,9.146231242791663,9.35282839006399,166,166,0.2065971472723267,down_in_DCM
GSE141910,DCM_vs_Control,ZNF185,0.14026102070492596,0.054695101164665604,2.564416514792701,0.010777006614885187,0.01811793711054935,9.4925658110827,9.352304790377774,166,166,0.14026102070492596,up_in_DCM
GSE141910,DCM_vs_Control,CISD1,-0.1134507222573955,0.04425980904056731,-2.563289917347129,0.010811342153180739,0.01817401046779579,14.45146446306964,14.564915185327042,166,166,0.1134507222573955,down_in_DCM
GSE141910,DCM_vs_Control,CIRSR,0.07583701891769312,0.029587866953859673,2.563112070091296,0.010816771358435772,0.018181486122999947,12.894525851648899,12.818688832731203,166,166,0.07583701891769312,up_in_DCM
GSE141910,DCM_vs_Control,RPS18P2,0.32035750629638926,0.1250509114879514,2.561816643193805,0.010856390813175057,0.018246424250958678,6.289795755856185,5.969438249559798,166,166,0.32035750629638926,up_in_DCM
GSE141910,DCM_vs_Control,GPR135,0.17670798327191406,0.0690109752127493,2.5605779765776804,0.010894395434034079,0.01830863677108505,9.125627622105348,8.94891963883343,166,166,0.17670798327191406,up_in_DCM
GSE141910,DCM_vs_Control,KIF20B,-0.20769391398267034,0.08111974156933321,-2.560337471060037,0.010901788350880976,0.01831939799762726,9.424094897366327,9.631788811349008,166,166,0.20769391398267034,down_in_DCM
GSE141910,DCM_vs_Control,ULBP3,-0.3780865046103137,0.1476964892011783,-2.559888231976318,0.010915609541735908,0.018340958381390167,4.653741018314246,5.031827522924559,166,166,0.3780865046103137,down_in_DCM
GSE141910,DCM_vs_Control,FPGT-TNNI3K,0.2665949343324967,0.10414583425911743,2.5598233115037696,0.010917608163839085,0.018342651777579905,11.130758553637744,10.864163619305248,166,166,0.2665949343324967,up_in_DCM
GSE141910,DCM_vs_Control,CSTB,0.15589311193096833,0.060903742669007846,2.5596639073266316,0.010922516918740903,0.018349233731093498,13.824488568946416,13.668595457015455,166,166,0.15589311193096833,up_in_DCM
GSE141910,DCM_vs_Control,MRPL3P1,-0.3030622862444796,0.11840203605769359,-2.5596036718220527,0.010924372347436375,0.01835068553380724,5.276020876549203,5.579083162793682,166,166,0.3030622862444796,down_in_DCM
GSE141910,DCM_vs_Control,RPL7AP62,0.2454853121117062,0.09591594270394,2.5593796525509442,0.010931275261774382,0.018358961152291332,8.285715654473877,8.040230342362172,166,166,0.2454853121117062,up_in_DCM
GSE141910,DCM_vs_Control,NAP1L1P1,0.2638039722824561,0.10307341291737475,2.559379424972815,0.010931282276330544,0.018358961152291332,5.7699798263709905,5.506175854088534,166,166,0.2638039722824561,up_in_DCM
GSE141910,DCM_vs_Control,GPNMB,0.18814180974819106,0.07351332299900222,2.5592886033834255,0.010934081957264974,0.018361997394307553,15.88714066345691,15.698998853708725,166,166,0.18814180974819106,up_in_DCM
GSE141910,DCM_vs_Control,THAP3,0.23536022614827568,0.0919693797372423,2.5591150752642116,0.010939432942965066,0.018369317194840116,11.143719599757995,10.908359373609729,166,166,0.23536022614827568,up_in_DCM
GSE141910,DCM_vs_Control,ANAPC4,0.07475059588202004,0.029212858531883438,2.558825107800933,0.01094837971810486,0.01838267311094461,12.783220492334962,12.708469896452945,166,166,0.07475059588202004,up_in_DCM
