"feature_id","ensembl_gene_id","gene_symbol","cohort","disease","comparison","model","n_hcm","n_control","n_samples_model","mean_expression_hcm","mean_expression_control","log2FC","SE","moderated_t","p_value","FDR","B_statistic","average_expression","abs_log2FC"
"ENSG00000058600","ENSG00000058600","POLR3E","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,6.43143701875194,7.35457828633234,-0.100556736981329,0.0532851442150314,-1.88714393969797,0.0606438417478715,0.13690816679658,-5.2060964770523,12.7288801933987,0.100556736981329
"ENSG00000248161","ENSG00000248161","ENSG00000248161","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.5244473094708,14.0853719436031,0.42586619435783,0.225708950715045,1.88679355873432,0.0606912453624547,0.137000300877381,-5.206743191972,5.66574756883398,0.42586619435783
"ENSG00000181031","ENSG00000181031","RPH3AL","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,11.8642484400839,13.1869112880254,0.301180475297054,0.159639813092778,1.88662508093778,0.0607140500140177,0.13703689294464,-5.20705411831827,10.0931726101407,0.301180475297054
"ENSG00000129355","ENSG00000129355","CDKN2D","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,6.69497435428217,6.42970275863457,-0.262053063288383,0.138906256888506,-1.88654614384089,0.0607247371652672,0.137046129781865,-5.20719978779649,11.0531155334524,0.262053063288383
"ENSG00000183549","ENSG00000183549","ACSM5","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.64499626229495,10.0562503097088,-0.601586647865722,0.318915145612538,-1.88635333298536,0.06075084808441,0.137090169838433,-5.20755557371954,9.03997429230507,0.601586647865722
"ENSG00000101353","ENSG00000101353","MROH8","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.32459064663264,9.20752966234601,0.177006905064779,0.0938443024208032,1.88617636338826,0.0607748219924338,0.137116093421265,-5.20788209758643,9.98063002218836,0.177006905064779
"ENSG00000107807","ENSG00000107807","TLX1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.7355888058034,13.4318871403493,-0.490090021631514,0.259833276082528,-1.88617112103783,0.0607755322892679,0.137116093421265,-5.20789176971602,5.20650499281897,0.490090021631514
"ENSG00000186862","ENSG00000186862","PDZD7","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.93270157555337,9.89900264614374,0.406302026589827,0.215435693828577,1.88595501223267,0.0608048193489203,0.13715554764716,-5.20829046763526,5.97940737616945,0.406302026589827
"ENSG00000159784","ENSG00000159784","FAM131B","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,5.38539737058306,4.83529500592892,-0.319425729237664,0.169371738709855,-1.88594467808388,0.0608062201276785,0.13715554764716,-5.20830953194557,6.95720809208652,0.319425729237664
"ENSG00000224420","ENSG00000224420","ADM5","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,5.71542264212321,5.21119029920679,0.549359491915485,0.29131210125295,1.88581074920218,0.0608243764293511,0.137181611306528,-5.2085565931916,6.05571714129609,0.549359491915485
"ENSG00000240038","ENSG00000240038","AMY2B","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,10.3520108426059,9.97672253648393,0.231894450518782,0.122975122045056,1.88570213765529,0.0608391038663462,0.137199936782045,-5.20875693863842,12.8744899234194,0.231894450518782
"ENSG00000106853","ENSG00000106853","PTGR1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.8705162288757,13.2791185487165,-0.149121241931893,0.0790902962885655,-1.885455598596,0.0608725449575771,0.137260455377974,-5.20921166466168,12.865183839174,0.149121241931893
"ENSG00000269343","ENSG00000269343","ZNF587B","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.8312518205554,12.2597605991345,-0.142962361946408,0.0758310115977461,-1.88527567988631,0.0608969592062006,0.137300608578068,-5.20954347742109,10.5403274854979,0.142962361946408
"ENSG00000149182","ENSG00000149182","ARFGAP2","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,4.68328093050455,5.29848404127544,0.161370460122783,0.0856018894168011,1.88512731695746,0.0609170976115231,0.137331113632573,-5.2098170708878,14.2198480594205,0.161370460122783
"ENSG00000132823","ENSG00000132823","OSER1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,9.75848910974142,10.3011468470489,-0.11430301680269,0.0606431744546026,-1.8848455383591,0.0609553608277226,0.137402468094251,-5.21033663672769,13.2109364110922,0.11430301680269
"ENSG00000230011","ENSG00000230011","ENSG00000230011","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,13.6145125127176,13.9235843926821,0.527038615659421,0.279641499147306,1.8846938571939,0.0609759661887086,0.13742095489672,-5.21061628756764,4.420407004892,0.527038615659421
"ENSG00000265917","ENSG00000265917","MIR3685","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.4038889941341,12.6790221412681,-0.417451224942422,0.221496219457661,-1.88468781076517,0.0609767876956189,0.13742095489672,-5.21062743477041,7.33865333024933,0.417451224942422
"ENSG00000183426","ENSG00000183426","NPIPA1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,7.75961583924796,7.81299798734688,0.271473403690065,0.144049876004586,1.88457922505551,0.0609915424254265,0.137439302010712,-5.21082761764045,11.0371977469267,0.271473403690065
"ENSG00000230793","ENSG00000230793","SMARCE1P5","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,5.21178830366362,4.80468235241808,0.393757891457165,0.208963612914849,1.88433711479528,0.0610244513303994,0.137498549614771,-5.21127391929608,4.24120291019352,0.393757891457165
"ENSG00000068383","ENSG00000068383","INPP5A","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,8.03115213839562,9.25074626055606,-0.120753993009768,0.064100119343514,-1.88383413707305,0.0610928661047147,0.137637776509332,-5.2122009226836,14.2343557655698,0.120753993009768
"ENSG00000247287","ENSG00000247287","PRKCH-AS1","GSE141910","HCM","HCM_vs_Control","limma_adjusted_age_sex",28,166,194,12.4339036128031,13.4351903310632,-0.428023143642018,0.227216589548347,-1.88376713378556,0.061101984688581,0.13764339770335,-5.2123243938022,7.60613898131118,0.428023143642018
