"mean_normalized_count","log2FC","SE","test_stat","p_value","FDR","gene_symbol","feature_id","cohort","disease","comparison","model","n_hcm","n_control","abs_log2FC"
2.57395339165351,-0.544575861173386,0.327603709992878,-1.66230065338767,0.0964525068690587,0.174588076112086,"RP11-45A17.3","RP11-45A17.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.544575861173386
10.9539398593797,-0.381159973920796,0.229391174176361,-1.66161568896174,0.0965898555905921,0.174826820753979,"MIR2110","MIR2110","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.381159973920796
1.45322553361946,-0.690292877102735,0.415523426058031,-1.66126103563252,0.0966610319488027,0.17494577378677,"TMED10P1","TMED10P1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.690292877102735
2.38269336255658,0.619837163376812,0.373144204916426,1.66111962938199,0.0966894228565863,0.174987280830478,"RP11-461A8.5","RP11-461A8.5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.619837163376812
2092.19068248688,0.230179583469526,0.138595740499905,1.66079839567424,0.0967539434953862,0.175088025737341,"VASH1","VASH1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.230179583469526
739.358130185813,0.157934889032811,0.0950963512093612,1.66078810621352,0.0967560107297889,0.175088025737341,"AFTPH","AFTPH","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.157934889032811
2378.90430547085,0.121246084617062,0.0730137304606054,1.66059293029111,0.0967952298139633,0.175149111103551,"SMAD2","SMAD2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.121246084617062
0.411401008550902,1.47995423383587,0.891243078284233,1.6605506061096,0.0968037362064525,0.175154618685384,"RP1-90L14.1","RP1-90L14.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.47995423383587
8.64283017496253,-0.321682636658509,0.193727713004067,-1.66048848494771,0.0968162225155157,0.175167326415613,"ATP5LP2","ATP5LP2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.321682636658509
1251.14712845166,0.21128868469483,0.127248536773099,1.66044097679164,0.0968257724900651,0.175170667519287,"KIAA1033","KIAA1033","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.21128868469483
54.5982038625508,0.198968688402989,0.119829980325884,1.66042494425754,0.0968289954812824,0.175170667519287,"RP11-139J15.7","RP11-139J15.7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.198968688402989
11.7654549943195,-0.372586796318367,0.224418824443013,-1.66022969438101,0.0968682530948982,0.175231800690258,"LAG3","LAG3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.372586796318367
0.963510509857866,0.934203458004346,0.562724618750059,1.66014321548509,0.0968856449069135,0.175253374607654,"RP4-686C3.7","RP4-686C3.7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.934203458004346
1.08269004253202,1.09016624911783,0.65673354391432,1.65998258992548,0.0969179550163978,0.175301929804579,"RP4-651E10.4","RP4-651E10.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.09016624911783
8.30898692643548,0.631208388218163,0.380261324390924,1.65993317682041,0.0969278962809792,0.175310021793396,"C10orf105","C10orf105","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.631208388218163
164.308760125197,-0.195308615219849,0.117694310527654,-1.6594567260238,0.0970237937371628,0.17546847106622,"MBOAT1","MBOAT1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.195308615219849
4377.32998627201,0.152361264383526,0.0918146714920378,1.65944354978974,0.0970264468564147,0.17546847106622,"SGCB","SGCB","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.152361264383526
35.4099185655315,-0.180764753573083,0.108936429352549,-1.65936000149295,0.0970432711920952,0.175488999351607,"RP11-697E2.7","RP11-697E2.7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.180764753573083
2.38490607018494,-0.638937714134931,0.385104578737177,-1.65912780427103,0.0970900415952534,0.175563675485574,"RP11-460N20.3","RP11-460N20.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.638937714134931
7.64720793374588,0.467782406135346,0.28195081285282,1.65909224166532,0.0970972063963289,0.175566730158004,"RP11-345M22.2","RP11-345M22.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.467782406135346
1.3623558936622,-0.758123753821147,0.456968747196431,-1.65902757786467,0.0971102353007351,0.175580387091619,"AC116366.5","AC116366.5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.758123753821147
1.01246565450522,1.02913583255986,0.620338135317726,1.65899172397769,0.0971174599892505,0.175583548750794,"RP11-506B6.6","RP11-506B6.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.02913583255986
133.395125543087,-0.190073677219565,0.114618092294051,-1.65832176592099,0.0972525380298349,0.175817849537022,"KLHL26","KLHL26","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.190073677219565
12.7711621816344,-0.273828832201771,0.165159975869861,-1.65796120252244,0.0973252975580914,0.175939467830109,"NAP1L4P1","NAP1L4P1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.273828832201771
1.8655808063411,-0.629079024127293,0.379482778066107,-1.65772746613999,0.0973724873993783,0.176014851503758,"RP3-395P12.2","RP3-395P12.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.629079024127293
4915.671645052,0.217636982409422,0.131292218653857,1.65765332203888,0.0973874604272159,0.176031993412157,"ASB2","ASB2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.217636982409422
2482.90697083898,-0.102432552865705,0.0617961312727401,-1.65758844050631,0.0974005644358474,0.176045755246393,"TBC1D14","TBC1D14","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.102432552865705
0.865603646743386,0.981228896802655,0.592026317830975,1.65740756322728,0.0974371033422436,0.176096929459042,"HDAC11-AS1","HDAC11-AS1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.981228896802655
0.605226224746702,-1.01224295386983,0.610743738689448,-1.6573939113022,0.09743986160374,0.176096929459042,"AL136221.3","AL136221.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.01224295386983
6.78285276438258,0.379167093540266,0.228781532178912,1.65733260866418,0.097452248077314,0.176103676587498,"RP11-797D24.4","RP11-797D24.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.379167093540266
0.366725279124608,1.23683971008974,0.746288532699443,1.65732107073372,0.0974545795087502,0.176103676587498,"RP11-835E18.4","RP11-835E18.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.23683971008974
7.20600417868821,-0.553335475213193,0.333940544455847,-1.65698800100733,0.0975219010278333,0.176215397833556,"RNF128","RNF128","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.553335475213193
481.788140356229,-0.246146387406851,0.148558480098695,-1.65689893463721,0.0975399098119195,0.176238006773886,"ARMC6","ARMC6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.246146387406851
1.13884632529701,-0.675472441461335,0.407680297773776,-1.65686800453663,0.0975461643486051,0.176239376439605,"ISCA1P2","ISCA1P2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.675472441461335
1.77118662903124,0.708736400281974,0.427820367231321,1.6566214574323,0.0975960313838335,0.176304100050698,"LINC01136","LINC01136","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.708736400281974
1801.93146934789,-0.15556935912947,0.0939079510585665,-1.65661541302768,0.0975972541911758,0.176304100050698,"RNF181","RNF181","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.15556935912947
12.0573309869749,-0.47571128215701,0.287159604684422,-1.65660933639952,0.0975984835298117,0.176304100050698,"LTB","LTB","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.47571128215701
7.79140231352733,-0.367200646329017,0.221676816449549,-1.65646842195872,0.0976269948447261,0.176345668565224,"RP5-1057I20.6","RP5-1057I20.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.367200646329017
18.917742532183,0.287484943864977,0.173560564113235,1.65639553739532,0.0976417442396885,0.176353994628313,"RP11-455I9.1","RP11-455I9.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.287484943864977
2405.47327658878,0.171436651490278,0.103500092523893,1.65639128728993,0.0976426043736415,0.176353994628313,"PLD1","PLD1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.171436651490278
165.630388226194,-0.189684756468382,0.11452074027479,-1.65633540276841,0.0976539148151703,0.176364488263694,"AC010468.1","AC010468.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.189684756468382
0.817667730329878,1.0367861756031,0.626015578131577,1.65616673421693,0.097688057911346,0.176413124107777,"RP11-455F5.6","RP11-455F5.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.0367861756031
0.362156602050497,-1.63309756366869,0.986081891595883,-1.65614801122214,0.0976918485422184,0.176413124107777,"CNGB1","CNGB1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.63309756366869
1.19180670531415,0.792948941396478,0.478867134084098,1.65588507741945,0.0977450941625826,0.176499335429918,"RP11-188P17.2","RP11-188P17.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.792948941396478
5480.15777870079,-0.0609924139737354,0.0368359599904416,-1.65578456458206,0.0977654547211429,0.176526159487483,"UBE2G2","UBE2G2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.0609924139737354
2.01597968790675,0.581755275710804,0.351363036222869,1.65570995163475,0.0977805710146908,0.176534826241229,"RNU6-13P","RNU6-13P","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.581755275710804
1.78990085195913,0.638541447715144,0.385661009061708,1.65570652130139,0.0977812660318182,0.176534826241229,"CAP2P1","CAP2P1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.638541447715144
444.865778294104,0.176379267078039,0.106546308444815,1.65542353979719,0.0978386142863239,0.176628417796109,"PCSK5","PCSK5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.176379267078039
5554.67401804755,0.16500698406685,0.0996900814428496,1.65519961142218,0.0978840140405328,0.176700429354557,"TJP2","TJP2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.16500698406685
0.528418729023292,-1.08784246680685,0.657410440917256,-1.65473865198891,0.0979775230033951,0.176859274761068,"KRT17P8","KRT17P8","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.08784246680685
1848.4717587674,-0.183661147961656,0.110997592872965,-1.65464081884959,0.0979973783427323,0.176881428145956,"RAB11FIP5","RAB11FIP5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.183661147961656
533.67676110062,0.0994483748816113,0.0601033139398495,1.65462381959733,0.0980008286867799,0.176881428145956,"HOMEZ","HOMEZ","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.0994483748816113
3.47749830815717,0.523456626743469,0.316399610147161,1.65441615588592,0.0980429860961528,0.176930702618504,"SLC14A2-AS1","SLC14A2-AS1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.523456626743469
1.91845670683656,-0.527738133083746,0.31898807488329,-1.65441336099111,0.0980435535811437,0.176930702618504,"RP11-392O18.2","RP11-392O18.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.527738133083746
4.78853094448248,-0.481927976059834,0.291300463715282,-1.65440167829898,0.0980459257032734,0.176930702618504,"RP11-74E22.6","RP11-74E22.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.481927976059834
95.541788329172,-0.233763087165372,0.141299459220395,-1.65438062151926,0.0980502013107598,0.176930702618504,"REM1","REM1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.233763087165372
14.2716708619518,0.2565145128947,0.155081764641312,1.65405980185995,0.0981153625991769,0.17703832224986,"RP11-3J10.7","RP11-3J10.7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.2565145128947
89.8298345791649,-0.18267570144681,0.110451808922976,-1.65389506272549,0.0981488360025898,0.177088755702383,"RP1-184J9.2","RP1-184J9.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.18267570144681
36.7083728452742,-0.30703945369525,0.185670706796816,-1.65367741089741,0.0981930747418649,0.177158606151427,"RP11-392A14.8","RP11-392A14.8","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.30703945369525
0.997528580267602,1.14950490952161,0.695136378349935,1.65363940850028,0.0982008005375567,0.177162576291916,"RP11-268G12.3","RP11-268G12.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.14950490952161
3.76339763161397,0.505108497563143,0.305459593761412,1.65360168048175,0.0982084710330162,0.177166446224971,"CFAP52","CFAP52","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.505108497563143
392.969766013496,-0.114848454938663,0.0694794608977784,-1.65298425541375,0.0983340679327037,0.17737787961547,"FEN1","FEN1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.114848454938663
5147.0441530709,-0.130095577128528,0.0787042867751418,-1.65296685173212,0.0983376100559308,0.17737787961547,"PSMC3","PSMC3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.130095577128528
719.994786334136,0.14136615639748,0.0855238655285528,1.65294395340776,0.0983422706438438,0.17737787961547,"NUP54","NUP54","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.14136615639748
3.35152087709966,-0.649086300576727,0.392721749342973,-1.65278928824964,0.0983737548845601,0.177424686501211,"AC093390.1","AC093390.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.649086300576727
7.59235954454732,-0.715815762131804,0.433142184768915,-1.65261151488558,0.0984099530646723,0.177479989598158,"AC010879.2","AC010879.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.715815762131804
3030.8469582931,-0.193095518703608,0.116857752242171,-1.65239802237035,0.0984534384286004,0.177548427996324,"TMEM120A","TMEM120A","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.193095518703608
649.701287343696,0.177671049915688,0.107542383655922,1.65210258389047,0.0985136403185779,0.177647003159264,"IQCE","IQCE","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.177671049915688
1.75030575581838,-0.660867359714182,0.400056786277252,-1.65193388134699,0.0985480302419192,0.177699023826167,"AC040162.1","AC040162.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.660867359714182
0.925413178678286,-0.880534127302259,0.533081381771652,-1.65178180557699,0.0985790390211366,0.177735197346599,"ATP5G2P1","ATP5G2P1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.880534127302259
5.84129233844863,0.418536058678431,0.253388818172151,1.65175425536766,0.0985846574382299,0.177735197346599,"RP11-363E6.4","RP11-363E6.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.418536058678431
0.874621138872922,-0.838072017325367,0.507383088019534,-1.65175394512381,0.0985847207088718,0.177735197346599,"E2F3P2","E2F3P2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.838072017325367
1.42861480771321,-0.67216494968606,0.406965582576006,-1.65165060256791,0.0986057980314439,0.177759005999897,"RP11-4M23.4","RP11-4M23.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.67216494968606
4366.63264998063,0.115913188372923,0.0701814485288521,1.65162148691289,0.0986117369902798,0.177759005999897,"C11orf58","C11orf58","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.115913188372923
7.62598090957761,0.360241810839312,0.21811585189888,1.65160765576232,0.0986145583435059,0.177759005999897,"RP11-484D2.4","RP11-484D2.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.360241810839312
1190.76515206049,0.119229484369089,0.0721943304385322,1.65150758577369,0.0986349730834902,0.177782004592912,"YEATS2","YEATS2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.119229484369089
0.688874321711384,-1.22827294169008,0.743738608710275,-1.65148471157096,0.0986396400002931,0.177782004592912,"LINC00599","LINC00599","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.22827294169008
27.2519034844568,-0.302257785899475,0.183024190814662,-1.65146358278701,0.0986439509640874,0.177782004592912,"RP11-543B16.1","RP11-543B16.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.302257785899475
0.693420225979363,1.61502987577706,0.978014183568844,1.65133584247592,0.0986700173744593,0.177818988146058,"SOST","SOST","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.61502987577706
269.657754092034,-0.155172843997801,0.0939795648963068,-1.65113388393543,0.0987112398155515,0.177878511770328,"TEX30","TEX30","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.155172843997801
3582.27407391883,-0.181198771805617,0.109742967236702,-1.65111966960756,0.0987141416679521,0.177878511770328,"DNAJB2","DNAJB2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.181198771805617
0.612713071332959,-1.05915887186708,0.641550760001674,-1.65093541758771,0.0987517628471562,0.177928758840058,"PTP4A1P7","PTP4A1P7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.05915887186708
159.008142028601,0.141726619194456,0.0858465995675927,1.65092874858562,0.0987531247604066,0.177928758840058,"RFXAP","RFXAP","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.141726619194456
2074.6057782633,0.181128100552725,0.109719667523051,1.65082618861083,0.0987740709801299,0.177956498955267,"RSL24D1","RSL24D1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.181128100552725
25.3425716917761,-0.372463266490002,0.225626634589975,-1.65079476173932,0.0987804901213497,0.177958064684288,"ROR2","ROR2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.372463266490002
1.3104892749654,-0.736512904494494,0.446185245529826,-1.65068861391845,0.0988021739605838,0.177970396337674,"CTD-2589H19.6","CTD-2589H19.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.736512904494494
5315.47503590782,0.135234194887494,0.0819259518503177,1.6506881132681,0.098802276242263,0.177970396337674,"GRSF1","GRSF1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.135234194887494
595.732006226071,-0.118440054114339,0.0717522915734014,-1.65067974161044,0.0988039865645878,0.177970396337674,"TRMT61B","TRMT61B","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.118440054114339
1157.37653615214,0.249481541107307,0.151172595289487,1.65030930791103,0.0988796895084955,0.178096751174048,"SRPK3","SRPK3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.249481541107307
8.59160204034597,0.428575375181842,0.259713410268532,1.65018577492288,0.0989049453734808,0.1781322343681,"TTK","TTK","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.428575375181842
9.26271760081724,-0.735818368880455,0.445913953049624,-1.65013533182392,0.0989152597599931,0.17814080481602,"RBP4","RBP4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.735818368880455
3.55349420035608,0.533283257931315,0.323221918358911,1.64989818957497,0.0989637610872515,0.178208705101076,"RP11-421M1.8","RP11-421M1.8","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.533283257931315
4.92369208735145,-0.36282501058615,0.219907721436235,-1.64989663944727,0.0989640781883035,0.178208705101076,"EIF4BP2","EIF4BP2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.36282501058615
6.0013552146553,0.499709908248908,0.302888584209396,1.64981426934019,0.0989809293522377,0.178229040194876,"MIR711","MIR711","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.499709908248908
0.760446819771667,-1.17557591628934,0.71261744250331,-1.64965919464408,0.0990126605361766,0.178276165062442,"SNORD13","SNORD13","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.17557591628934
197.088459779657,0.198152313116051,0.120126791251694,1.64952639666263,0.0990398399404304,0.17831508944073,"CA5B","CA5B","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.198152313116051
0.627855149128149,1.18361046951611,0.717575967764904,1.64945667453552,0.0990541121636225,0.178330772173745,"RP4-547N15.3","RP4-547N15.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.18361046951611
0.519231675608171,1.16166015046147,0.704399777413217,1.64914894596853,0.099117124271258,0.178428626656076,"AP001189.4","AP001189.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.16166015046147
649.506600492471,0.141066804628764,0.0855397791016319,1.649136882399,0.099119595122194,0.178428626656076,"HAND1","HAND1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.141066804628764
4.94491631470652,-0.429034446470589,0.260175981568328,-1.64901634610693,0.099144285971341,0.178463054251674,"RP11-138I1.4","RP11-138I1.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.429034446470589
0.822874208170085,1.18576634352392,0.719119393007396,1.64891442930635,0.0991651666031813,0.178490619847558,"BBOX1","BBOX1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.18576634352392
145.594051071655,0.223318154874856,0.13546845502989,1.64848823901906,0.0992525221509075,0.178637826003183,"RAB37","RAB37","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.223318154874856
977.661951520094,-0.170934107687573,0.103698973678755,-1.64836836492812,0.0992771036149529,0.178672039195658,"RNF6","RNF6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.170934107687573
0.911008062314102,1.08536600716196,0.658525541001605,1.6481760229241,0.0993165555499618,0.178733009886848,"AC046143.6","AC046143.6","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.08536600716196
33.191911535506,0.269963402337955,0.163805525362148,1.64807262600641,0.0993377688194629,0.178761152734721,"RRM2P3","RRM2P3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.269963402337955
1.04442935833186,-0.731197779755647,0.443684710391044,-1.64801211903651,0.0993501843155895,0.178773461467819,"RP11-51L5.7","RP11-51L5.7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.731197779755647
2.59933408499876,-0.493014014704145,0.299171190433401,-1.64793279055356,0.0993664636957442,0.178792721208773,"HNRNPLP1","HNRNPLP1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.493014014704145
0.611329498624871,-1.00848806188138,0.611993807138861,-1.64787298517967,0.0993787380517088,0.17880477284608,"RP11-160A9.2","RP11-160A9.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.00848806188138
2.01440242839804,-0.558753337344586,0.339142682095999,-1.64754649544944,0.0994457675941999,0.178915334538235,"PSMA6P2","PSMA6P2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.558753337344586
7.71963368248962,-0.459024302369799,0.278651524489546,-1.64730590730007,0.0994951843056192,0.178994197922649,"EPPK1","EPPK1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.459024302369799
0.46508263087001,-1.46363461784509,0.888535215862454,-1.64724435420877,0.0995078304331602,0.179003786303552,"RP5-1022P6.7","RP5-1022P6.7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.46363461784509
2.54823654794466,0.767021364096739,0.465644386787047,1.64722562079873,0.0995116794804396,0.179003786303552,"UNC5D","UNC5D","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.767021364096739
511.034919473022,-0.172280373037807,0.104591858958122,-1.64716809466775,0.0995234997899859,0.179010954463407,"RP11-51O6.1","RP11-51O6.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.172280373037807
302.740156948642,-0.182194808684824,0.110612026794814,-1.64715188722467,0.0995268302525935,0.179010954463407,"GHDC","GHDC","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.182194808684824
4.16309571181048,-0.375255575072927,0.227841582428295,-1.64700214540963,0.0995576048588635,0.17905626218278,"BTF3P10","BTF3P10","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.375255575072927
424.447883712524,-0.189761263453982,0.115233878024424,-1.64674891366375,0.0996096657599542,0.179139846481977,"RAB20","RAB20","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.189761263453982
0.711154753243615,-0.866323199135811,0.526142538213697,-1.64655608739993,0.0996493227020561,0.179201115149676,"RP11-397J20.1","RP11-397J20.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.866323199135811
7.97102768529086,0.407596415294489,0.247575664283501,1.64635089023834,0.0996915376926676,0.179266976870489,"RP1-34H18.1","RP1-34H18.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.407596415294489
24.2290825909622,-0.231609376422634,0.140704791875604,-1.64606601761935,0.0997501678764563,0.17936234762173,"RP1-197B17.3","RP1-197B17.3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.231609376422634
3.25561876309191,0.583158608587996,0.354324064099437,1.64583404762579,0.099797930381646,0.179438167428761,"RP11-382D8.5","RP11-382D8.5","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.583158608587996
2.52835902405615,-0.872222882634737,0.529986575205801,-1.64574523853937,0.0998162209555976,0.179460948402316,"BTNL3","BTNL3","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.872222882634737
0.51507268403558,-1.48698542324185,0.903548032488829,-1.64571817963672,0.0998217943723583,0.179460948402316,"RP11-21L23.4","RP11-21L23.4","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.48698542324185
91.318689952969,-0.174136692218542,0.105844727973335,-1.64520893532279,0.0999267315009773,0.179639533463071,"LL0XNC01-7P3.1","LL0XNC01-7P3.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.174136692218542
394.397268235542,0.2003784772707,0.121808176535243,1.64503305911262,0.0999629937597844,0.179694647749831,"TRIM7","TRIM7","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.2003784772707
0.684770584686915,1.04004246592082,0.632331787370994,1.6447733400292,0.100016561979833,0.179780863511681,"RP11-445O16.2","RP11-445O16.2","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,1.04004246592082
2.80327925989326,0.48803398567332,0.296754715931788,1.64457027798507,0.100058460375602,0.179846094146718,"RP11-285F16.1","RP11-285F16.1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.48803398567332
777.822131080781,-0.232908859822525,0.141633383631176,-1.64444888522212,0.100083514388995,0.179881042901835,"SLC9A1","SLC9A1","GSE249925","HCM","HCM_vs_Control","DESeq2_disease_only",97,23,0.232908859822525
